N,t,Q,I,V,E,T
380,25640.0012178346,1.78211075432401,250.24467,3.7919841,334.4,27.3717
380,25650.0012183096,1.78280581571024,250.18555,3.792181,334.4,27.165747
380,25660.0012187846,1.78350087728226,250.22498,3.7923386,334.4,27.363779
380,25670.0012192596,1.78419594112042,250.20528,3.7923779,334.4,27.379622
380,25680.0012197345,1.7848910046951,250.20528,3.7924566,334.4,27.141981
380,25690.0012202095,1.78558606117747,250.22498,3.7926536,334.4,27.252882
380,25700.0012206845,1.78628112145843,250.22498,3.7928505,334.4,27.141981
380,25710.0012211595,1.78697618478219,250.24467,3.7928898,334.4,27.252882
380,25720.0012216344,1.78767124614675,250.22498,3.7931263,334.4,27.205353
380,25730.0012221094,1.78836630522318,250.22498,3.793205,334.4,27.355858
380,25740.0012225844,1.78906137120681,250.24467,3.793402,334.4,27.577656
380,25750.0012230594,1.78975643174969,250.20528,3.7934413,334.4,27.181589
380,25760.0012235343,1.79045149477797,250.20528,3.7936382,334.5,27.197432
380,25770.0012240093,1.79114655792648,250.24467,3.7937565,334.5,27.308329
380,25780.0012244843,1.79184162226808,250.20528,3.7938745,334.5,27.332094
380,25790.0012249593,1.7925366865662,250.28407,3.7939141,334.5,27.276644
380,25800.0012254342,1.79323175147701,250.18555,3.794111,334.5,27.450912
380,25810.0012259092,1.79392682005476,250.18555,3.794229,334.5,27.126139
380,25820.0012263842,1.79462188161601,250.26437,3.794229,334.5,27.363779
380,25830.0012268592,1.79531694811404,250.22498,3.7946229,334.5,27.387543
380,25840.0012273341,1.79601201253254,250.24467,3.7947412,334.5,27.252882
380,25850.0012278091,1.79670707022911,250.20528,3.7948198,334.5,27.324171
380,25860.0012282841,1.79740212952438,250.12645,3.7948592,334.5,27.252882
380,25870.0012287591,1.79809718747355,250.22498,3.7950561,334.5,27.427151
380,25880.001229234,1.79879224240163,250.24467,3.7952137,334.5,27.355858
380,25890.001229709,1.79948730032886,250.20528,3.7952137,334.5,27.324171
380,25900.001230184,1.80018236365252,250.14615,3.7953713,334.5,27.23704
380,25910.001230659,1.80087741989386,250.24467,3.7955682,334.5,27.340015
380,25920.0012311339,1.80157245990112,250.20528,3.7956865,334.5,27.205353
380,25930.0012316089,1.80226750032441,250.20528,3.7958438,334.6,27.292486
380,25940.0012320839,1.80296253786903,250.22498,3.7959228,334.6,27.268723
380,25950.0012325589,1.80365757662781,250.24467,3.7961197,334.6,27.355858
380,25960.0012330338,1.80435261872647,250.18555,3.796356,334.6,27.411308
380,25970.0012335088,1.80504766475463,250.18555,3.7963953,334.6,27.514284
380,25980.0012339838,1.80574271334429,250.28407,3.7965136,334.6,27.039005
380,25990.0012344588,1.80643776600566,250.20528,3.7966712,334.6,27.086531
380,26000.0012349337,1.80713281956565,250.26437,3.7966712,334.6,27.41923
380,26010.0012354087,1.80782787151613,250.20528,3.7969074,334.6,27.308329
380,26020.0012358837,1.80852292054376,250.18555,3.7970254,334.6,27.292486
380,26030.0012363587,1.80921797039231,250.20528,3.797183,334.6,27.427151
380,26040.0012368336,1.80991302168514,250.20528,3.7973406,334.7,27.149902
380,26050.0012373086,1.81060807446724,250.22498,3.7974589,334.7,27.466755
380,26060.0012377836,1.81130312429441,250.20528,3.7975376,334.7,27.284565
380,26070.0012382586,1.81199817512795,250.16585,3.7977738,334.7,27.205353
380,26080.0012387335,1.81269322506398,250.28407,3.7978132,334.7,27.157824
380,26090.0012392085,1.81338827383849,250.26437,3.7979708,334.7,27.244961
380,26100.0012396835,1.8140833201511,250.18555,3.7980497,334.7,27.213274
380,26110.0012401584,1.8147783744326,250.20528,3.7982466,334.7,27.379622
380,26120.0012406334,1.81547342637319,250.20528,3.7982466,334.7,27.482597
380,26130.0012411084,1.81616847531276,250.18555,3.7985616,334.7,27.427151
380,26140.0012415834,1.8168635301643,250.18555,3.7986405,334.7,27.3717
380,26150.0012420583,1.81755858955912,250.22498,3.7987978,334.7,27.332094
380,26160.0012425333,1.81825364663281,250.22498,3.7989161,334.7,27.308329
380,26170.0012430083,1.8189487101539,250.22498,3.7990344,334.7,27.395466
380,26180.0012434833,1.81964377287539,250.20528,3.7992313,334.7,27.308329
380,26190.0012439582,1.82033883889228,250.28407,3.79931,334.8,27.284565
380,26200.0012444332,1.82103390392367,250.24467,3.7994282,334.8,27.197432
380,26210.0012449082,1.82172896603184,250.24467,3.7996252,334.8,27.31625
380,26220.0012453832,1.82242403073539,250.20528,3.7996252,334.8,27.165747
380,26230.0012458581,1.82311909549323,250.16585,3.7999008,334.8,27.268723
380,26240.0012463331,1.82381415404466,250.20528,3.800137,334.8,27.435072
380,26250.0012468081,1.82450921515727,250.22498,3.800216,334.8,27.18951
380,26260.0012472831,1.82520427376343,250.26437,3.800334,334.8,27.173668
380,26270.001247758,1.82589932380907,250.22498,3.8004129,334.8,27.292486
380,26280.001248233,1.82659438009416,250.24467,3.8005309,334.8,27.427151
380,26290.001248708,1.82728943516445,250.16585,3.8007278,334.8,27.363779
380,26300.001249183,1.82798448933699,250.26437,3.8007672,334.8,27.23704
380,26310.0012496579,1.82867954155001,250.24467,3.8009641,334.8,27.355858
380,26320.0012501329,1.82937459628057,250.26437,3.8011217,334.8,27.31625
380,26330.0012506079,1.83006965546678,250.26437,3.8012793,334.8,27.31625
380,26340.0012510829,1.83076471229942,250.24467,3.8014369,334.8,27.149902
380,26350.0012515578,1.83145976703019,250.24467,3.8015549,334.8,27.205353
380,26360.0012520328,1.83215482240655,250.20528,3.8016338,334.8,27.197432
380,26370.0012525078,1.83284987054727,250.24467,3.8017914,334.9,27.355858
380,26380.0012529828,1.8335449210854,250.28407,3.8018308,334.9,27.411308
380,26390.0012534577,1.83423997719514,250.20528,3.8020277,334.9,27.466755
380,26400.0012539327,1.83493503964354,250.30377,3.8023033,334.9,27.300407
380,26410.0012544077,1.83563009875305,250.18555,3.8023033,334.9,27.332094
380,26420.0012548827,1.83632516445185,250.28407,3.8026185,334.9,27.260799
380,26430.0012553576,1.83702022342901,250.24467,3.8026578,334.9,27.252882
380,26440.0012558326,1.83771528655637,250.18555,3.8027761,334.9,27.300407
380,26450.0012563076,1.83841034915758,250.20528,3.8028548,334.9,27.442993
380,26460.0012567826,1.83910541310513,250.16585,3.802973,334.9,27.157824
380,26470.0012572575,1.83980047653828,250.20528,3.8032486,334.9,27.31625
380,26480.0012577325,1.84049553489237,250.16585,3.8032486,334.9,27.252882
380,26490.0012582075,1.84119059890603,250.20528,3.8034849,334.9,27.442993
380,26500.0012586825,1.84188564871041,250.16585,3.8036425,334.9,27.221195
380,26510.0012591574,1.84258070479882,250.24467,3.8038001,335,27.213274
380,26520.0012596324,1.84327576020786,250.18555,3.803997,335,27.3717
380,26530.0012601074,1.84397081892302,250.18555,3.8040364,335,27.141981
380,26540.0012605824,1.84466586996463,250.20528,3.804194,335,27.31625
380,26550.0012610573,1.84536092454219,250.28407,3.8042727,335,27.260799
380,26560.0012615323,1.84605598285243,250.20528,3.8045089,335,27.427151
380,26570.0012620073,1.84675104236721,250.22498,3.8045878,335,27.284565
380,26580.0012624823,1.84744610135642,250.26437,3.8047454,335,27.300407
380,26590.0012629572,1.84814116328985,250.20528,3.8048635,335,27.165747
380,26600.0012634322,1.84883622982073,250.20528,3.805021,335,27.427151
380,26610.0012639072,1.84953129179855,250.10675,3.8052573,335,27.411308
380,26620.0012643822,1.85022635664447,250.18555,3.8054149,335,27.363779
380,26630.0012648571,1.85092142200459,250.18555,3.8055332,335,27.157824
380,26640.0012653321,1.85161648794472,250.18555,3.8055725,335,27.244961
380,26650.0012658071,1.85231156098904,250.14615,3.8057301,335.1,27.165747
380,26660.001266282,1.85300662895378,250.16585,3.8058481,335.1,27.300407
380,26670.001266757,1.85370169652423,250.24467,3.8060451,335.1,27.252882
380,26680.001267232,1.85439676077816,250.22498,3.8061633,335.1,27.474676
380,26690.001267707,1.85509182661959,250.26437,3.806242,335.1,27.244961
380,26700.0012681819,1.85578689035979,250.24467,3.8065178,335.1,27.205353
380,26710.0012686569,1.85648195335513,250.26437,3.8066752,335.1,27.308329
380,26720.0012691319,1.85717701882414,250.10675,3.8067541,335.1,27.18951
380,26730.0012696069,1.85787208397573,250.20528,3.8067935,335.1,27.292486
380,26740.0012700818,1.85856714752998,250.24467,3.8069117,335.1,27.31625
380,26750.0012705568,1.85926221070037,250.18555,3.8071873,335.2,27.324171
380,26760.0012710318,1.85995727692585,250.20528,3.8073056,335.2,27.435072
380,26770.0012715068,1.86065233644018,250.20528,3.8074629,335.2,27.340015
380,26780.0012719817,1.86134739679759,250.18555,3.8075812,335.2,27.530127
380,26790.0012724567,1.86204245899363,250.14615,3.8077781,335.2,27.276644
380,26800.0012729317,1.86273752201088,250.18555,3.8078964,335.2,27.086531
380,26810.0012734067,1.86343258103264,250.18555,3.8080144,335.2,27.363779
380,26820.0012738816,1.86412764536341,250.18555,3.808172,335.2,27.244961
380,26830.0012743566,1.86482270773524,250.22498,3.8083296,335.2,27.31625
380,26840.0012748316,1.86551776679017,250.24467,3.8084476,335.2,27.126139
380,26850.0012753066,1.86621282418033,250.24467,3.8086445,335.2,27.522205
380,26860.0012757815,1.8669078867706,250.24467,3.8088021,335.2,27.324171
380,26870.0012762565,1.86760294233314,250.24467,3.8089597,335.2,27.205353
380,26880.0012767315,1.86829800124527,250.26437,3.8089204,335.2,27.435072
380,26890.0012772065,1.86899306321187,250.16585,3.8092353,335.2,27.252882
380,26900.0012776814,1.86968812066844,250.20528,3.8093536,335.2,27.276644
380,26910.0012781564,1.87038317962446,250.20528,3.8093929,335.2,27.086531
380,26920.0012786314,1.87107824455743,250.24467,3.8096292,335.3,27.213274
380,26930.0012791064,1.87177331050802,250.28407,3.8097868,335.3,27.229118
380,26940.0012795813,1.87246837652461,250.20528,3.8099051,335.3,27.23704
380,26950.0012800563,1.8731634417971,250.24467,3.8100231,335.3,27.3717
380,26960.0012805313,1.87385850274527,250.16585,3.8102596,335.3,27.411308
380,26970.0012810063,1.87455356456954,250.16585,3.8102989,335.3,27.308329
380,26980.0012814812,1.87524862129251,250.16585,3.8105352,335.3,27.284565
380,26990.0012819562,1.87594367519122,250.22498,3.8106928,335.3,27.324171
380,27000.0012824312,1.87663872552145,250.22498,3.8108108,335.3,27.324171
380,27010.0012829062,1.87733378664533,250.26437,3.8108108,335.3,27.340015
380,27020.0012833811,1.87802884677283,250.22498,3.8110473,335.3,27.363779
380,27030.0012838561,1.87872390653876,250.12645,3.8112442,335.4,27.403387
380,27040.0012843311,1.87941896806721,250.24467,3.8113229,335.4,27.141981
380,27050.0012848061,1.88011403327371,250.20528,3.8115592,335.4,27.340015
380,27060.001285281,1.88080909636766,250.20528,3.8116381,335.4,27.340015
380,27070.001285756,1.8815041647045,250.22498,3.8117955,335.4,27.205353
380,27080.001286231,1.88219922911202,250.22498,3.8119531,335.4,27.498442
380,27090.001286706,1.88289428996204,250.18555,3.8120713,335.4,27.284565
380,27100.0012871809,1.88358935510216,250.24467,3.8122289,335.4,27.41923
380,27110.0012876559,1.88428441960839,250.16585,3.8124259,335.4,27.355858
380,27120.0012881309,1.88497948882189,250.26437,3.8125439,335.4,27.387543
380,27130.0012886059,1.88567455304301,250.18555,3.8127801,335.4,27.403387
380,27140.0012890808,1.88636961528319,250.28407,3.8127801,335.4,27.506363
380,27150.0012895558,1.88706468017183,250.24467,3.8130164,335.4,27.324171
380,27160.0012900308,1.88775974334221,250.18555,3.8131347,335.5,27.268723
380,27170.0012905057,1.88845480063408,250.32347,3.8132133,335.5,27.221195
380,27180.0012909807,1.88914986064179,250.16585,3.8135285,335.5,27.181589
380,27190.0012914557,1.88984492060468,250.18555,3.8136468,335.5,27.308329
380,27200.0012919307,1.8905399788594,250.18555,3.8137648,335.5,27.427151
380,27210.0012924057,1.89123503664424,250.24467,3.8139617,335.5,27.41923
380,27220.0012928806,1.8919300968379,250.24467,3.8140407,335.5,27.197432
380,27230.0012933556,1.8926251553014,250.16585,3.8142376,335.5,27.31625
380,27240.0012938306,1.89332021390713,250.22498,3.8142376,335.5,27.3717
380,27250.0012943055,1.89401527141836,250.24467,3.8145525,335.5,27.363779
380,27260.0012947805,1.89471032959748,250.24467,3.8146708,335.5,27.308329
380,27270.0012952555,1.89540538820312,250.22498,3.8147888,335.5,27.332094
380,27280.0012957305,1.89610045065064,250.22498,3.8150647,335.5,27.18951
380,27290.0012962054,1.89679551592247,250.20528,3.8151827,335.5,27.474676
380,27300.0012966804,1.89749057861137,250.18555,3.8152223,335.6,27.363779
380,27310.0012971554,1.89818563969035,250.20528,3.8156161,335.6,27.411308
380,27320.0012976304,1.89888069749677,250.20528,3.8156161,335.6,27.3717
380,27330.0012981053,1.89957576007607,250.18555,3.8156948,335.6,27.308329
380,27340.0012985803,1.90027081968914,250.18555,3.8159311,335.6,27.18951
380,27350.0012990553,1.90096587567848,250.20528,3.8160493,335.6,27.276644
380,27360.0012995303,1.90166093427343,250.30377,3.8162463,335.6,27.482597
380,27370.0013000052,1.90235599109534,250.14615,3.8164432,335.6,27.260799
380,27380.0013004802,1.90305105285339,250.28407,3.8164825,335.6,27.379622
380,27390.0013009552,1.90374611746868,250.24467,3.8167188,335.6,27.427151
380,27400.0013014302,1.90444117318482,250.18555,3.8168371,335.6,27.197432
380,27410.0013019051,1.90513623153861,250.22498,3.8168764,335.6,27.244961
380,27420.0013023801,1.90583129007865,250.24467,3.817034,335.6,27.347937
380,27430.0013028551,1.9065263477541,250.22498,3.817349,335.6,27.458834
380,27440.0013033301,1.90722140591093,250.24467,3.8174672,335.6,27.435072
380,27450.001303805,1.90791646170396,250.26437,3.8175459,335.7,27.102375
380,27460.00130428,1.90861151446439,250.24467,3.8178217,335.7,27.252882
380,27470.001304755,1.90930656995043,250.22498,3.8178217,335.7,27.332094
380,27480.00130523,1.91000162453931,250.16585,3.8181763,335.7,27.340015
380,27490.0013057049,1.91069668271818,250.20528,3.8181763,335.7,27.347937
380,27500.0013061799,1.91139174366731,250.24467,3.8184125,335.7,27.498442
380,27510.0013066549,1.91208681145666,250.24467,3.8185701,335.7,27.553892
380,27520.0013071299,1.91278187761533,250.26437,3.8187275,335.7,27.252882
380,27530.0013076048,1.91347693775419,250.26437,3.8187671,335.7,27.324171
380,27540.0013080798,1.91417199522072,250.22498,3.8190033,335.7,27.332094
380,27550.0013085548,1.91486705192148,250.18555,3.8192396,335.7,27.244961
380,27560.0013090298,1.91556210573306,250.20528,3.819279,335.8,27.173668
380,27570.0013095047,1.91625716261011,250.08705,3.8195152,335.8,27.205353
380,27580.0013099797,1.91695221586358,250.20528,3.8197122,335.8,27.308329
380,27590.0013104547,1.91764727329816,250.24467,3.8197122,335.7,27.347937
380,27600.0013109297,1.91834232995567,250.16585,3.8200274,335.7,27.355858
380,27610.0013114046,1.91903738820014,250.22498,3.8200667,335.7,27.31625
380,27620.0013118796,1.91973244672898,250.22498,3.820303,335.7,27.244961
380,27630.0013123546,1.92042750779812,250.14615,3.820303,335.8,27.292486
380,27640.0013128296,1.92112256179582,250.20528,3.8205395,335.8,27.538048
380,27650.0013133045,1.92181761314414,250.18555,3.8207364,335.8,27.23704
380,27660.0013137795,1.92251266389081,250.24467,3.8207757,335.8,27.244961
380,27670.0013142545,1.9232077111893,250.32347,3.8209333,335.8,27.173668
380,27680.0013147294,1.92390276581054,250.14615,3.821209,335.8,27.466755
380,27690.0013152044,1.92459781896584,250.22498,3.8213272,335.8,27.411308
