Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity,Temperature_T_type
24.814,3.681691846,0,20.78682526,21.67421222,9.978925715,-0.852882123,498,32,100.2,0,21.75,0,0.924,21.79440328
24.914,3.681691846,0,20.84627968,21.66431355,9.985399111,-0.721382882,498,32,100.2,0,21.75,0,0.924,21.78651517
25.014,3.681771581,0,20.87600575,21.63461705,9.985399111,-0.832957995,498,32,100.2,0,21.75,0,0.924,21.79045924
25.114,3.681811449,0,20.82646187,21.6841108,9.933611945,-0.95250276,498,32,100.2,0,21.75,0,0.924,21.79440328
25.214,3.681731713,0,20.80664373,21.64451597,9.949795434,-0.908669679,498,32,100.2,0,21.75,0,0.924,21.79045924
25.314,3.681771581,0,20.79673454,21.6841108,9.962742226,-0.860851774,498,32,100.2,0,21.75,0,0.924,21.78651517
25.414,3.681731713,0,20.80664373,21.6544148,9.991872507,-0.876791076,498,32,100.2,0,21.75,0,0.924,21.78257106
25.514,3.681691846,0,20.84627968,21.6544148,9.914191758,-0.900700028,497,32,100.2,0,21.75,0,0.924,21.78651517
25.614,3.681771581,0,20.84627968,21.6544148,9.917428456,-0.765215962,497,32,100.2,0,21.75,0,0.924,21.79834729
25.714,3.681851316,0,20.76700645,21.66431355,9.936848643,-0.781155264,497,32,100.2,0,21.75,0,0.924,21.79045924
25.814,3.681771581,0,20.81655285,21.64451597,9.962742226,-0.856866948,497,32,100.2,0,21.75,0,0.924,21.79440328
25.914,3.681771581,0,20.78682526,21.64451597,9.914191758,-0.832957995,497,32,100.2,0,21.75,0,0.924,21.78651517
26.014,3.681651978,0,20.80664373,21.7039077,9.917428456,-0.848897297,497,32,100.2,0,21.75,0,0.924,21.79045924
26.114,3.681731713,0,20.86609714,21.66431355,9.901244966,-0.87280625,497,32,100.2,0,21.75,0,0.924,21.78651517
26.214,3.681731713,0,20.63817598,21.71380602,9.898008269,-0.884760726,497,32,100.2,0,21.75,0,0.924,21.77862692
26.314,3.681771581,0,20.36064691,21.66431355,9.907718362,-0.852882123,497,32,100.2,0,21.75,0,0.924,21.78257106
26.414,3.681771581,0,20.72736782,21.57522172,9.898008269,-0.888745552,497,32,100.2,0,21.75,0,0.924,21.77862692
26.514,3.681731713,0,20.85618845,21.66431355,9.888298175,-0.821003519,497,32,100.2,0,21.75,0,0.924,21.78257106
26.614,3.681731713,0,20.80664373,21.7039077,9.904481664,-0.860851774,497,32,100.2,0,21.75,0,0.924,21.78257106
26.714,3.681731713,0,20.80664373,21.66431355,9.872114686,-0.797094566,497,32,100.2,0,21.75,0,0.924,21.77073854
26.814,3.681731713,0,20.84627968,21.7039077,9.891534873,-0.832957995,497,32,100.2,0,21.75,0,0.924,21.77073854
26.914,3.681811449,0,20.82646187,21.67421222,9.86564129,-0.809049042,495,32,100.2,0,21.75,0,0.924,21.78257106
27.014,3.681771581,0,20.82646187,21.69400929,9.878588081,-0.729352533,495,32,100.2,0,21.75,0,0.924,21.77073854
27.114,3.681771581,0,20.81655285,21.63461705,9.891534873,-0.821003519,495,32,100.2,0,21.75,0,0.924,21.78651517
27.214,3.681771581,0,20.84627968,21.5653222,9.868877988,-0.860851774,495,32,100.2,0,21.75,0,0.924,21.77468275
27.314,3.681731713,0,20.80664373,21.67421222,9.859167894,-0.836942821,495,32,100.2,0,21.75,0,0.924,21.77862692
27.414,3.681691846,0,20.79673454,21.64451597,9.894771571,-0.848897297,495,32,100.2,0,21.75,0,0.924,21.77862692
27.514,3.681731713,0,20.79673454,21.67421222,9.859167894,-0.904684854,495,32,100.2,0,21.75,0,0.924,21.79045924
27.614,3.681731713,0,20.79673454,21.6544148,9.881824779,-0.809049042,494,32,100.2,0,21.75,0,0.924,21.77468275
27.714,3.681811449,0,20.84627968,21.67421222,9.878588081,-0.892730377,494,32,100.2,0,21.75,0,0.924,21.7667943
27.814,3.681731713,0,20.78682526,21.66431355,9.901244966,-0.824988344,494,32,100.2,0,21.75,0,0.924,21.78257106
27.914,3.681731713,0,20.81655285,21.7039077,9.881824779,-0.801079391,494,32,100.2,0,21.75,0,0.924,21.78651517
28.014,3.681691846,0,20.80664373,21.6544148,9.868877988,-0.848897297,494,32,100.2,0,21.75,0,0.924,21.77862692
28.114,3.681651978,0,20.78682526,21.67421222,9.901244966,-0.868821425,494,32,100.2,0,21.75,0,0.924,21.77468275
28.214,3.681811449,0,20.82646187,21.67421222,9.923901851,-0.848897297,494,32,100.2,0,21.75,0,0.924,21.78651517
28.314,3.681771581,0,20.87600575,21.66431355,9.852694498,-0.868821425,494,32,100.2,0,21.75,0,0.924,21.77468275
28.414,3.681771581,0,20.84627968,21.66431355,9.878588081,-0.836942821,494,32,100.2,0,21.75,0,0.924,21.77468275
28.514,3.681731713,0,20.79673454,21.6841108,9.872114686,-0.840927646,494,32,100.2,0,21.75,0,0.924,21.79834729
28.614,3.681771581,0,20.80664373,21.6841108,9.917428456,-0.836942821,494,32,100.2,0,21.75,0,0.924,21.77468275
28.714,3.681731713,0,20.83637082,21.67421222,9.91095506,-0.836942821,494,32,100.2,0,21.75,0,0.924,21.77862692
28.814,3.681771581,0,20.81655285,21.67421222,9.878588081,-0.82897317,494,32,100.2,0,21.75,0,0.924,21.78651517
28.914,3.681811449,0,20.80664373,21.6544148,9.914191758,-0.860851774,494,32,100.2,0,21.75,0,0.924,21.78257106
29.014,3.681851316,0,20.84627968,21.6841108,9.881824779,-0.868821425,494,32,100.2,0,21.75,0,0.924,21.78651517
29.114,3.681811449,0,20.89582271,21.66431355,9.885061477,-0.789124915,494,32,100.2,0,21.75,0,0.924,21.78651517
29.214,3.681651978,0,20.82646187,21.66431355,9.86564129,-0.821003519,494,32,100.2,0,21.75,0,0.924,21.77073854
29.314,3.681731713,0,20.80664373,21.66431355,9.878588081,-0.848897297,494,32,100.2,0,21.75,0,0.924,21.77468275
29.414,3.681851316,0,20.80664373,21.64451597,9.868877988,-0.892730377,494,32,100.2,0,21.75,0,0.924,21.77862692
29.514,3.681731713,0,20.81655285,21.6841108,9.868877988,-0.840927646,494,32,100.2,0,21.75,0,0.924,21.78257106
29.614,3.68161211,0,20.84627968,21.7039077,9.878588081,-0.769200788,494,32,100.2,0,21.75,0,0.924,21.77468275
29.714,3.681731713,0,20.80664373,21.6841108,9.894771571,-0.809049042,494,32,100.2,0,21.75,0,0.924,21.77862692
29.814,3.681731713,0,20.80664373,21.66431355,9.878588081,-0.805064217,494,32,100.2,0,21.75,0,0.924,21.77468275
29.914,3.681811449,0,20.7769159,21.66431355,9.842984405,-0.856866948,494,32,100.2,0,21.75,0,0.924,21.79440328
30.014,3.681771581,0,20.78682526,21.69400929,9.891534873,-0.817018693,494,32,100.2,0,21.75,0,0.924,21.77862692
30.114,3.681851316,0,20.83637082,21.66431355,9.830037613,-0.900700028,494,32,100.2,0,21.75,0,0.924,21.78651517
30.214,3.681771581,0,20.84627968,21.67421222,9.86564129,-0.840927646,494,32,100.2,0,21.75,0,0.924,21.78651517
30.314,3.681771581,0,20.79673454,21.66431355,9.833274311,-0.753261486,494,32,100.2,0,21.75,0,0.924,21.79045924
30.414,3.681731713,0,20.80664373,21.6544148,9.868877988,-0.832957995,493,32,100.2,0,21.75,0,0.924,21.78257106
30.514,3.681771581,0,20.78682526,21.66431355,9.914191758,-0.844912472,493,32,100.2,0,21.75,0,0.924,21.78257106
30.614,3.681771581,0,20.80664373,21.66431355,9.888298175,-0.789124915,493,32,100.2,0,21.75,0,0.924,21.77468275
30.714,3.681771581,0,20.83637082,21.6841108,9.878588081,-0.852882123,493,32,100.2,0,21.75,0,0.924,21.76285003
30.814,3.681771581,0,20.78682526,21.66431355,9.86564129,-0.813033868,493,32,100.2,0,21.75,0,0.924,21.79045924
30.914,3.681771581,0,20.81655285,21.6841108,9.875351383,-0.801079391,493,32,100.2,0,21.75,0,0.924,21.7667943
31.014,3.681771581,0,20.80664373,21.6544148,9.917428456,-0.809049042,493,32,100.2,0,21.75,0,0.924,21.77073854
31.114,3.681731713,0,20.80664373,21.6544148,9.875351383,-0.824988344,493,32,100.2,0,21.75,0,0.924,21.77862692
31.214,3.681771581,0,20.81655285,21.6841108,9.894771571,-0.880775901,493,32,100.2,0,21.75,0,0.924,21.78257106
31.314,3.681691846,0,20.82646187,21.69400929,9.86564129,-0.932578632,493,32,100.2,0,21.75,0,0.924,21.78257106
31.414,3.681771581,0,20.80664373,21.66431355,9.859167894,-0.797094566,493,32,100.2,0,21.75,0,0.924,21.77073854
31.514,3.681811449,0,20.82646187,21.67421222,9.888298175,-0.884760726,493,32,100.2,0,21.75,0,0.924,21.76285003
31.614,3.681691846,0,20.82646187,21.6544148,9.833274311,-0.892730377,493,32,100.2,0,21.75,0,0.924,21.77862692
31.714,3.681851316,0,20.83637082,21.6841108,9.862404592,-0.761231137,493,32,100.2,0,21.75,0,0.924,21.78257106
31.814,3.681771581,0,20.82646187,21.6841108,9.849457801,-0.733337358,490,32,100.2,0,21.75,0,0.924,21.77468275
31.914,3.681731713,0,20.83637082,21.73360241,9.875351383,-0.805064217,490,32,100.2,0,21.75,0,0.924,21.77468275
32.014,3.681691846,0,20.76700645,21.66431355,9.86564129,-0.713413231,490,32,100.2,0,21.75,0,0.924,21.78257106
32.114,3.681691846,0,20.82646187,21.69400929,9.940085341,-0.832957995,490,32,100.2,0,21.75,0,0.924,21.78257106
32.214,3.681731713,0,20.82646187,21.66431355,9.901244966,-0.87280625,490,32,100.2,0,21.75,0,0.924,21.78651517
32.314,3.681811449,0,20.80664373,21.67421222,9.901244966,-0.769200788,490,32,100.2,0,21.75,0,0.924,21.77073854
32.414,3.681731713,0,20.83637082,21.66431355,9.862404592,-0.82897317,490,32,100.2,0,21.75,0,0.924,21.77862692
32.514,3.681771581,0,20.82646187,21.6841108,9.898008269,-0.797094566,488,32,100.2,0,21.75,0,0.924,21.77862692
32.614,3.681771581,0,20.80664373,21.67421222,9.898008269,-0.832957995,488,32,100.2,0,21.75,0,0.924,21.78651517
32.714,3.681851316,0,20.80664373,21.67421222,9.86564129,-0.781155264,488,32,100.2,0,21.75,0,0.924,21.77862692
32.814,3.681771581,0,20.81655285,21.6544148,9.859167894,-0.924608981,488,32,100.2,0,21.75,0,0.924,21.79440328
32.914,3.681771581,0,20.84627968,21.6841108,9.872114686,-0.817018693,488,32,100.2,0,21.75,0,0.924,21.79440328
33.014,3.681771581,0,20.79673454,21.67421222,9.868877988,-0.852882123,488,32,100.2,0,21.75,0,0.924,21.77862692
33.114,3.681691846,0,20.81655285,21.6544148,9.859167894,-0.844912472,488,32,100.2,0,21.75,0,0.924,21.77073854
33.214,3.681771581,0,20.78682526,21.6544148,9.898008269,-0.781155264,488,32,100.2,0,21.75,0,0.924,21.77862692
33.314,3.681731713,0,20.79673454,21.66431355,9.872114686,-0.773185613,488,32,100.2,0,21.75,0,0.924,21.78257106
33.414,3.681731713,0,20.80664373,21.67421222,9.86564129,-0.908669679,488,32,100.2,0,21.75,0,0.924,21.77468275
33.514,3.681731713,0,20.78682526,21.67421222,9.846221103,-0.900700028,488,32,100.2,0,21.75,0,0.924,21.77862692
33.614,3.681771581,0,20.79673454,21.67421222,9.875351383,-0.765215962,488,32,100.2,0,21.75,0,0.924,21.77862692
33.714,3.681771581,0,20.81655285,21.6841108,9.878588081,-0.773185613,488,32,100.2,0,21.75,0,0.924,21.77468275
33.814,3.681691846,0,20.81655285,21.66431355,9.898008269,-0.956487585,488,32,100.2,0,21.75,0,0.924,21.77468275
33.914,3.681731713,0,20.82646187,21.67421222,9.875351383,-0.836942821,487,32,100.2,0,21.75,0,0.924,21.78257106
34.014,3.681771581,0,20.79673454,21.67421222,9.878588081,-0.91663933,487,32,100.2,0,21.75,0,0.924,21.78257106
34.114,3.681691846,0,20.80664373,21.64451597,9.888298175,-0.880775901,487,32,100.2,0,21.75,0,0.924,21.77468275
34.214,3.681851316,0,20.80664373,21.67421222,9.872114686,-0.852882123,487,32,100.2,0,21.75,0,0.924,21.77468275
34.314,3.681731713,0,20.83637082,21.66431355,9.855931196,-0.844912472,487,32,100.2,0,21.75,0,0.924,21.78257106
34.414,3.681771581,0,20.81655285,21.6841108,9.875351383,-0.757246311,487,32,100.2,0,21.75,0,0.924,21.79045924
34.514,3.681771581,0,20.80664373,21.66431355,9.839747707,-0.892730377,487,32,100.2,0,21.75,0,0.924,21.77468275
34.614,3.681691846,0,20.82646187,21.66431355,9.86564129,-0.82897317,488,32,100.2,0,21.75,0,0.924,21.77073854
34.714,3.681851316,0,20.81655285,21.67421222,9.846221103,-0.884760726,488,32,100.2,0,21.75,0,0.924,21.78257106
34.814,3.681771581,0,20.78682526,21.6841108,9.917428456,-0.884760726,488,32,100.2,0,21.75,0,0.924,21.78257106
34.914,3.681731713,0,20.80664373,21.66431355,9.91095506,-0.860851774,488,32,100.2,0,21.75,0,0.924,21.78257106
35.014,3.681811449,0,20.83637082,21.66431355,9.898008269,-0.733337358,488,32,100.2,0,21.75,0,0.924,21.77073854
35.114,3.681811449,0,20.80664373,21.67421222,9.849457801,-0.904684854,488,32,100.2,0,21.75,0,0.924,21.77468275
35.214,3.681771581,0,20.83637082,21.66431355,9.878588081,-0.860851774,488,32,100.2,0,21.75,0,0.924,21.78257106
35.314,3.681811449,0,20.80664373,21.6841108,9.872114686,-0.880775901,488,32,100.2,0,21.75,0,0.924,21.77468275
35.414,3.681851316,0,20.80664373,21.66431355,9.885061477,-0.856866948,488,32,100.2,0,21.75,0,0.924,21.78257106
35.514,3.681811449,0,20.82646187,21.7039077,9.881824779,-0.777170439,488,32,100.2,0,21.75,0,0.924,21.77862692
35.614,3.681691846,0,20.83637082,21.67421222,9.862404592,-0.824988344,488,32,100.2,0,21.75,0,0.924,21.7667943
35.714,3.681691846,0,20.80664373,21.66431355,9.891534873,-0.848897297,488,32,100.2,0,21.75,0,0.924,21.79045924
35.814,3.681771581,0,20.81655285,21.6544148,9.855931196,-0.824988344,488,32,100.2,0,21.75,0,0.924,21.78651517
35.914,3.681771581,0,20.81655285,21.6841108,9.917428456,-0.82897317,488,32,100.2,0,21.75,0,0.924,21.78257106
36.014,3.681731713,0,20.81655285,21.67421222,9.904481664,-0.805064217,488,32,100.2,0,21.75,0,0.924,21.78257106
36.114,3.681691846,0,20.80664373,21.67421222,9.862404592,-0.904684854,488,32,100.2,0,21.75,0,0.924,21.77862692
36.214,3.681851316,0,20.78682526,21.6841108,9.878588081,-0.876791076,488,32,100.2,0,21.75,0,0.924,21.78651517
36.314,3.681731713,0,20.81655285,21.69400929,9.888298175,-0.805064217,488,32,100.2,0,21.71875,0,0.924,21.79440328
36.414,3.681811449,0,20.80664373,21.66431355,9.91095506,-0.928593807,488,32,100.2,0,21.75,0,0.924,21.77862692
36.514,3.681851316,0,20.81655285,21.66431355,9.872114686,-0.840927646,488,32,100.2,0,21.75,0,0.924,21.77468275
36.614,3.681771581,0,20.80664373,21.67421222,9.891534873,-0.91663933,488,32,100.2,0,21.75,0,0.924,21.77862692
36.714,3.681731713,0,20.80664373,21.66431355,9.878588081,-0.960472411,488,32,100.2,0,21.75,0,0.924,21.77468275
36.814,3.681851316,0,20.80664373,21.64451597,9.86564129,-0.908669679,488,32,100.2,0,21.71875,0,0.924,21.7667943
36.914,3.681731713,0,20.80664373,21.67421222,9.839747707,-0.904684854,488,32,100.2,0,21.71875,0,0.924,21.77468275
37.014,3.681731713,0,20.83637082,21.67421222,9.86564129,-0.888745552,488,32,100.2,0,21.71875,0,0.925,21.78651517
37.114,3.681731713,0,20.78682526,21.6544148,9.852694498,-0.868821425,488,32,100.2,0,21.71875,0,0.925,21.77073854
37.214,3.681771581,0,20.82646187,21.6841108,9.891534873,-0.860851774,488,32,100.2,0,21.71875,0,0.925,21.79440328
37.314,3.681691846,0,20.80664373,21.64451597,9.849457801,-0.856866948,488,32,100.2,0,21.75,0,0.925,21.79045924
37.414,3.681811449,0,20.79673454,21.6841108,9.888298175,-0.856866948,486,32,100.2,0,21.71875,0,0.925,21.78257106
37.514,3.681771581,0,20.83637082,21.6544148,9.901244966,-0.852882123,486,32,100.2,0,21.75,0,0.925,21.78651517
37.614,3.681731713,0,20.82646187,21.67421222,9.872114686,-0.888745552,486,32,100.2,0,21.71875,0,0.925,21.77468275
37.714,3.681771581,0,20.79673454,21.6544148,9.904481664,-0.852882123,486,32,100.2,0,21.71875,0,0.925,21.77468275
37.814,3.681771581,0,20.82646187,21.6841108,9.878588081,-0.793109741,486,32,100.2,0,21.71875,0,0.925,21.78257106
37.914,3.681731713,0,20.79673454,21.6544148,9.881824779,-0.888745552,486,32,100.2,0,21.75,0,0.925,21.79045924
38.014,3.681811449,0,20.81655285,21.6544148,9.836511009,-0.932578632,486,32,100.2,0,21.75,0,0.925,21.77862692
38.114,3.681691846,0,20.83637082,21.66431355,9.868877988,-0.91663933,486,32,100.2,0,21.75,0,0.925,21.7667943
38.214,3.681691846,0,20.82646187,21.66431355,9.868877988,-0.817018693,486,32,100.2,0,21.75,0,0.924,21.77862692
38.314,3.681731713,0,20.80664373,21.6841108,9.917428456,-0.852882123,486,32,100.2,0,21.75,0,0.924,21.79045924
38.414,3.681771581,0,20.80664373,21.67421222,9.872114686,-0.892730377,486,32,100.2,0,21.75,0,0.924,21.78651517
38.514,3.681691846,0,20.82646187,21.66431355,9.86564129,-0.821003519,486,32,100.2,0,21.71875,0,0.924,21.80229126
38.614,3.681731713,0,20.80664373,21.66431355,9.878588081,-0.82897317,486,32,100.2,0,21.71875,0,0.924,21.79045924
38.714,3.681771581,0,20.81655285,21.66431355,9.888298175,-0.884760726,486,32,100.2,0,21.75,0,0.924,21.77862692
38.814,3.681771581,0,20.83637082,21.67421222,9.833274311,-0.773185613,486,32,100.2,0,21.75,0,0.924,21.77862692
38.914,3.681691846,0,20.79673454,21.67421222,9.859167894,-0.824988344,484,32,100.2,0,21.75,0,0.924,21.77073854
39.014,3.681771581,0,20.80664373,21.7039077,9.875351383,-0.761231137,484,32,100.2,0,21.75,0,0.924,21.77862692
39.114,3.681771581,0,20.82646187,21.66431355,9.859167894,-0.801079391,484,32,100.2,0,21.71875,0,0.924,21.7667943
39.214,3.681771581,0,20.81655285,21.67421222,9.859167894,-0.896715203,484,32,100.2,0,21.71875,0,0.924,21.76285003
39.314,3.681771581,0,20.82646187,21.67421222,9.888298175,-0.896715203,484,32,100.2,0,21.71875,0,0.924,21.7667943
39.414,3.681771581,0,20.81655285,21.69400929,9.849457801,-0.912654505,484,32,100.2,0,21.71875,0,0.924,21.77468275
39.514,3.681771581,0,20.79673454,21.67421222,9.849457801,-0.82897317,484,32,100.2,0,21.71875,0,0.924,21.78257106
39.614,3.681771581,0,20.83637082,21.67421222,9.881824779,-0.813033868,483,32,100.2,0,21.71875,0,0.924,21.78257106
39.714,3.681771581,0,20.82646187,21.66431355,9.86564129,-0.817018693,483,32,100.2,0,21.71875,0,0.924,21.77862692
39.814,3.681771581,0,20.82646187,21.69400929,9.885061477,-0.848897297,483,32,100.2,0,21.71875,0,0.924,21.77862692
39.914,3.681771581,0,20.79673454,21.66431355,9.875351383,-0.920624156,483,32,100.2,0,21.71875,0,0.924,21.77862692
40.014,3.681771581,0,20.79673454,21.66431355,9.839747707,-0.912654505,483,32,100.2,0,21.71875,0,0.924,21.78257106
40.114,3.681731713,0,20.83637082,21.64451597,9.875351383,-0.82897317,483,32,100.2,0,21.71875,0,0.924,21.77073854
40.214,3.681731713,0,20.80664373,21.66431355,9.885061477,-0.888745552,483,32,100.2,0,21.75,0,0.924,21.77468275
40.314,3.681771581,0,20.81655285,21.67421222,9.878588081,-0.832957995,483,32,100.2,0,21.71875,0,0.924,21.76285003
40.414,3.681771581,0,20.80664373,21.6841108,9.855931196,-0.789124915,483,32,100.2,0,21.71875,0,0.925,21.77468275
40.514,3.681771581,0,20.80664373,21.6544148,9.86564129,-0.908669679,483,32,100.2,0,21.71875,0,0.925,21.77862692
40.614,3.681731713,0,20.80664373,21.6544148,9.878588081,-0.852882123,483,32,100.2,0,21.71875,0,0.925,21.78651517
40.714,3.681771581,0,20.79673454,21.66431355,9.852694498,-0.87280625,483,32,100.2,0,21.75,0,0.925,21.78651517
40.814,3.681731713,0,20.81655285,21.6841108,9.849457801,-0.797094566,483,32,100.2,0,21.71875,0,0.925,21.77862692
40.914,3.681651978,0,20.80664373,21.66431355,9.833274311,-0.761231137,483,32,100.2,0,21.71875,0,0.925,21.78651517
41.014,3.681731713,0,20.81655285,21.66431355,9.875351383,-0.813033868,483,32,100.2,0,21.71875,0,0.925,21.77468275
41.114,3.681731713,0,20.79673454,21.6841108,9.875351383,-0.821003519,483,32,100.2,0,21.71875,0,0.925,21.78257106
41.214,3.681731713,0,20.80664373,21.67421222,9.901244966,-0.892730377,483,32,100.2,0,21.71875,0,0.925,21.77862692
41.314,3.681731713,0,20.81655285,21.6841108,9.904481664,-0.840927646,483,32,100.2,0,21.71875,0,0.925,21.77468275
41.414,3.681771581,0,20.80664373,21.71380602,9.878588081,-0.884760726,483,32,100.2,0,21.71875,0,0.925,21.78257106
41.514,3.681691846,0,20.81655285,21.66431355,9.849457801,-0.908669679,483,32,100.2,0,21.71875,0,0.924,21.77862692
41.614,3.681731713,0,20.81655285,21.6841108,9.885061477,-0.876791076,483,32,100.2,0,21.71875,0,0.924,21.78257106
41.714,3.681691846,0,20.80664373,21.66431355,9.881824779,-0.82897317,484,32,100.2,0,21.71875,0,0.924,21.77862692
41.814,3.681811449,0,20.82646187,21.66431355,9.891534873,-0.821003519,484,32,100.2,0,21.71875,0,0.924,21.78257106
41.914,3.681691846,0,20.80664373,21.67421222,9.885061477,-0.868821425,484,32,100.2,0,21.71875,0,0.924,21.79834729
42.014,3.681771581,0,20.82646187,21.69400929,9.852694498,-0.840927646,484,32,100.2,0,21.71875,0,0.924,21.78257106
42.114,3.681771581,0,20.80664373,21.67421222,9.846221103,-0.821003519,484,32,100.2,0,21.71875,0,0.924,21.78651517
42.214,3.681811449,0,20.79673454,21.67421222,9.891534873,-0.91663933,484,32,100.2,0,21.71875,0,0.924,21.77468275
42.314,3.681651978,0,20.82646187,21.71380602,9.875351383,-0.860851774,484,32,100.2,0,21.71875,0,0.924,21.77468275
42.414,3.681851316,0,20.81655285,21.72370426,9.86564129,-0.868821425,484,32,100.2,0,21.71875,0,0.924,21.78651517
42.514,3.681811449,0,20.79673454,21.7039077,9.898008269,-0.781155264,484,32,100.2,0,21.71875,0,0.924,21.78257106
42.614,3.681771581,0,20.80664373,21.67421222,9.888298175,-0.888745552,484,32,100.2,0,21.71875,0,0.925,21.79045924
42.714,3.681771581,0,20.80664373,21.66431355,9.878588081,-0.836942821,484,32,100.2,0,21.71875,0,0.925,21.77073854
42.814,3.681731713,0,20.79673454,21.67421222,9.901244966,-0.908669679,484,32,100.2,0,21.71875,0,0.925,21.77862692
42.914,3.681771581,0,20.79673454,21.66431355,9.907718362,-0.876791076,484,32,100.2,0,21.71875,0,0.925,21.77862692
43.014,3.681771581,0,20.82646187,21.66431355,9.898008269,-0.824988344,484,32,100.2,0,21.71875,0,0.925,21.78257106
43.114,3.681811449,0,20.81655285,21.67421222,9.872114686,-0.856866948,485,32,100.2,0,21.71875,0,0.925,21.78651517
43.214,3.681771581,0,20.83637082,21.67421222,9.894771571,-0.848897297,485,32,100.2,0,21.71875,0,0.925,21.78651517
43.314,3.681651978,0,20.7769159,21.6544148,9.878588081,-0.769200788,485,32,100.2,0,21.71875,0,0.925,21.78651517
43.414,3.681851316,0,20.83637082,21.64451597,9.852694498,-0.809049042,485,32,100.2,0,21.71875,0,0.925,21.77468275
43.514,3.681811449,0,20.78682526,21.6841108,9.868877988,-0.976411712,485,32,100.2,0,21.71875,0,0.925,21.77468275
43.614,3.681731713,0,20.83637082,21.67421222,9.875351383,-0.82897317,485,32,100.2,0,21.71875,0,0.925,21.79045924
43.714,3.681811449,0,20.86609714,21.66431355,9.904481664,-0.82897317,485,32,100.2,0,21.71875,0,0.925,21.77862692
43.814,3.681771581,0,20.93545561,21.66431355,9.849457801,-0.78514009,486,32,100.2,0,21.71875,0,0.925,21.77468275
