Time (s),Voltage (V),Current (A),Cell Temperature,Thermocouple_2,Force,Current Shunt,CO2 from CAN (ppm),Humidity,Pressure,Status 1 ,Gas Temperature,Status 2,Thermal Conductivity
802.492,0.004963742,0,68.11834174,63.4127677,0.297962512,-2.016451162,536,29.2,100,0,23.53125,0,1.131
802.592,0.004923876,0,68.10875861,63.38399248,0.259122138,-1.964648431,536,29.2,100,0,23.53125,0,1.131
802.692,0.004963742,0,68.12792486,63.36480885,0.272068929,-1.960663606,536,29.2,100,0,23.53125,0,1.131
802.792,0.004923876,0,68.11834174,63.37440068,0.272068929,-2.060284243,537,29.2,100,0,23.53125,0,1.131
802.892,0.005003609,0,68.11834174,63.37440068,0.265595533,-2.00051186,537,29.2,100,0,23.53125,0,1.131
802.992,0.005003609,0,68.10875861,63.36480885,0.281779023,-2.03637529,537,29.2,100,0,23.53125,0,1.131
803.092,0.004963742,0,68.09917546,63.35521699,0.22675516,-1.932769827,537,29.2,100,0,23.53125,0,1.131
803.192,0.005043475,0,68.09917546,63.37440068,0.239701951,-1.95667878,537,29.2,100,0,23.53125,0,1.131
803.292,0.005003609,0,68.09917546,63.35521699,0.246175347,-2.084193195,537,29.2,100,0,23.53125,0,1.131
803.392,0.004963742,0,68.08000911,63.36480885,0.249412044,-1.988557384,537,29.2,100,0,23.53125,0,1.131
803.492,0.004963742,0,68.04167619,63.32644123,0.275305627,-2.03637529,537,29.2,100,0,23.53125,0,1.131
803.592,0.004884009,0,68.04167619,63.3456251,0.281779023,-2.032390464,537,29.2,100,0,23.53125,0,1.131
803.692,0.004963742,0,68.06084269,63.31684925,0.242938649,-2.00051186,537,29.2,100,0,23.53125,0,1.131
803.792,0.004923876,0,68.05125945,63.32644123,0.252648742,-1.904876049,537,29.2,100,0,23.53125,0,1.131
803.892,0.004963742,0,68.05125945,63.2976652,0.233228555,-2.03637529,537,29.2,100,0,23.53125,0,1.131
803.992,0.005003609,0,68.03209292,63.30725724,0.28501572,-1.916830525,538,29.2,100,0,23.53125,0,1.131
804.092,0.004923876,0,68.04167619,63.30725724,0.288252418,-2.004496686,538,29.2,100,0,23.53125,0,1.131
804.192,0.005003609,0,68.02250963,63.2976652,0.272068929,-2.004496686,538,29.2,100,0,23.53125,0,1.131
804.292,0.005043475,0,68.02250963,63.2976652,0.294725814,-1.984572558,538,29.2,100,0,23.53125,0,1.131
804.392,0.004923876,0,68.02250963,63.30725724,0.307672605,-2.060284243,538,29.2,100,0,23.53125,0,1.131
804.492,0.005003609,0,68.00334299,63.27848104,0.268832231,-2.072238719,538,29.2,100,0,23.53125,0,1.131
804.592,0.004923876,0,68.00334299,63.2976652,0.275305627,-2.008481511,538,29.2,100,0,23.53125,0,1.131
804.692,0.004923876,0,68.00334299,63.24970456,0.28501572,-2.03637529,538,29.2,100,0,23.53125,0,1.131
804.792,0.004963742,0,67.98417629,63.27848104,0.281779023,-2.012466337,538,29.2,100,0,23.53125,0,1.131
804.892,0.004884009,0,68.01292632,63.24970456,0.239701951,-2.03637529,538,29.2,100,0,23.53125,0,1.131
804.992,0.004923876,0,67.98417629,63.24011234,0.297962512,-2.004496686,538,29.2,100,0,23.53125,0,1.131
805.092,0.004923876,0,67.99375965,63.25929675,0.262358836,-2.028405639,539,29.2,100,0,23.53125,0,1.131
805.192,0.004923876,0,67.97459291,63.24011234,0.236465253,-2.044344941,539,29.2,100,0,23.53125,0,1.131
805.292,0.004884009,0,67.97459291,63.24011234,0.252648742,-1.932769827,539,29.2,100,0,23.53125,0,1.131
805.392,0.004923876,0,67.97459291,63.24970456,0.301199209,-2.024420813,539,29.2,100,0,23.53125,0,1.131
805.492,0.004963742,0,67.95542609,63.24970456,0.239701951,-2.076223545,539,29.2,100,0,23.53125,0,1.131
805.592,0.004923876,0,67.94584266,63.25929675,0.278542325,-1.988557384,539,29.2,100,0,23.53125,0,1.131
805.692,0.004884009,0,67.92667574,63.24011234,0.281779023,-1.960663606,539,29.2,100,0,23.53125,0,1.131
805.792,0.004923876,0,67.94584266,63.22092781,0.281779023,-2.040360115,539,29.2,100,0,23.53125,0,1.131
805.892,0.004884009,0,67.93625921,63.24011234,0.249412044,-2.044344941,539,29.2,100,0,23.53125,0,1.131
805.992,0.004884009,0,67.92667574,63.21133551,0.259122138,-2.096147672,539,29.2,100,0,23.53125,0,1.131
806.092,0.004923876,0,67.91709225,63.20174317,0.268832231,-2.044344941,539,29.2,100,0,23.53125,0,1.131
806.192,0.005003609,0,67.90750874,63.22092781,0.207334973,-2.024420813,541,29.2,100,0,23.53125,0,1.131
806.292,0.004923876,0,67.93625921,63.21133551,0.25588544,-1.984572558,541,29.2,100,0,23.53125,0,1.13
806.392,0.004963742,0,67.89792522,63.21133551,0.275305627,-1.992542209,541,29.2,100,0,23.53125,0,1.13
806.492,0.004923876,0,67.90750874,63.20174317,0.281779023,-2.040360115,541,29.2,100,0,23.53125,0,1.13
806.592,0.004963742,0,67.90750874,63.1825584,0.288252418,-2.004496686,541,29.2,100,0,23.53125,0,1.13
806.692,0.004963742,0,67.88834168,63.1825584,0.252648742,-1.984572558,541,29.2,100,0,23.53125,0,1.13
806.792,0.004884009,0,67.86917454,63.1825584,0.294725814,-2.004496686,541,29.2,100,0,23.53125,0,1.13
806.892,0.004923876,0,67.88834168,63.1825584,0.272068929,-2.108102148,541,29.2,100,0,23.53125,0,1.13
806.992,0.004963742,0,67.87875811,63.1825584,0.265595533,-1.992542209,541,29.2,100,0,23.53125,0,1.13
807.092,0.004884009,0,67.86917454,63.1825584,0.25588544,-2.016451162,541,29.2,100,0,23.53125,0,1.13
807.192,0.004844143,0,67.86917454,63.17296597,0.297962512,-1.936754653,541,29.2,100,0,23.53125,0,1.13
807.292,0.005003609,0,67.85000732,63.16337351,0.242938649,-1.948709129,543,29.2,100,0,23.53125,0,1.13
807.392,0.004923876,0,67.85000732,63.17296597,0.242938649,-2.032390464,543,29.2,100,0,23.53125,0,1.13
807.492,0.005043475,0,67.83084004,63.1441885,0.265595533,-2.004496686,543,29.2,100,0,23.53125,0,1.13
807.592,0.005003609,0,67.85000732,63.1441885,0.275305627,-2.044344941,543,29.2,100,0,23.53125,0,1.13
807.692,0.004884009,0,67.82125637,63.15378102,0.259122138,-1.95667878,543,29.2,100,0,23.53125,0,1.13
807.792,0.004923876,0,67.80208897,63.13459595,0.262358836,-1.976602907,543,29.2,100,0,23.53125,0,1.13
807.892,0.004884009,0,67.83084004,63.12500337,0.265595533,-1.960663606,543,29.2,100,0,23.53125,0,1.13
807.992,0.004963742,0,67.84042369,63.13459595,0.233228555,-2.068253894,543,29.2,100,0,23.53125,0,1.13
808.092,0.004923876,0,67.7829215,63.12500337,0.25588544,-1.960663606,543,29.2,100,0,23.53125,0,1.131
808.192,0.004923876,0,67.81167268,63.13459595,0.275305627,-1.972618082,543,29.2,100,0,23.53125,0,1.131
808.292,0.004923876,0,67.81167268,63.08663274,0.25588544,-2.068253894,543,29.2,100,0,23.53125,0,1.131
808.392,0.004884009,0,67.79250525,63.12500337,0.281779023,-1.908860874,544,29.2,100,0,23.53125,0,1.131
808.492,0.004844143,0,67.80208897,63.09622544,0.259122138,-2.012466337,544,29.2,100,0,23.53125,0,1.131
808.592,0.005003609,0,67.7829215,63.12500337,0.281779023,-2.08020837,544,29.2,100,0,23.53125,0,1.131
808.692,0.004923876,0,67.7829215,63.09622544,0.259122138,-2.072238719,544,29.2,100,0,23.53125,0,1.131
808.792,0.004923876,0,67.77333774,63.09622544,0.28501572,-1.948709129,544,29.2,100,0,23.53125,0,1.131
808.892,0.004963742,0,67.74458634,63.10581811,0.291489116,-2.004496686,544,29.2,100,0,23.53125,0,1.131
808.992,0.004923876,0,67.73500251,63.10581811,0.297962512,-2.012466337,544,29.2,100,0,23.53125,0,1.131
809.092,0.004963742,0,67.77333774,63.06744724,0.252648742,-2.048329766,544,29.2,100,0,23.53125,0,1.131
809.192,0.005003609,0,67.76375396,63.06744724,0.25588544,-1.988557384,544,29.2,100,0,23.53125,0,1.131
809.292,0.004923876,0,67.74458634,63.07704001,0.252648742,-1.872997445,544,29.2,100,0,23.53125,0,1.131
809.392,0.004923876,0,67.73500251,63.08663274,0.259122138,-2.012466337,544,29.2,100,0,23.53125,0,1.131
809.492,0.004963742,0,67.72541865,63.04826163,0.249412044,-1.992542209,543,29.2,100,0,23.53125,0,1.131
809.592,0.005003609,0,67.73500251,63.03866877,0.262358836,-1.996527035,543,29.2,100,0,23.53125,0,1.131
809.692,0.004963742,0,67.71583478,63.04826163,0.278542325,-2.016451162,543,29.2,100,0,23.53125,0,1.131
809.792,0.004963742,0,67.73500251,63.05785445,0.268832231,-2.048329766,543,29.2,100,0,23.53125,0,1.131
809.892,0.004884009,0,67.72541865,63.02907589,0.288252418,-2.08020837,543,29.2,100,0,23.53125,0,1.131
809.992,0.004923876,0,67.70625089,63.04826163,0.272068929,-2.03637529,543,29.2,100,0,23.53125,0,1.131
810.092,0.005003609,0,67.71583478,63.03866877,0.291489116,-1.952693955,543,29.2,100,0,23.53125,0,1.131
810.192,0.005003609,0,67.6774991,63.00029705,0.281779023,-1.968633257,543,29.2,100,0,23.53125,0,1.131
810.292,0.004884009,0,67.68708305,63.00989002,0.268832231,-2.068253894,543,29.2,100,0,23.53125,0,1.131
810.392,0.004884009,0,67.70625089,63.00029705,0.28501572,-1.996527035,543,29.2,100,0,23.53125,0,1.131
810.492,0.004923876,0,67.65833115,63.00989002,0.272068929,-1.988557384,543,29.2,100,0,23.53125,0,1.131
810.592,0.004884009,0,67.6774991,63.00029705,0.246175347,-2.040360115,543,29.2,100,0,23.53125,0,1.131
810.692,0.004884009,0,67.66791514,63.00029705,0.246175347,-2.00051186,543,29.2,100,0,23.53125,0,1.131
810.792,0.004923876,0,67.65833115,62.99070404,0.28501572,-2.028405639,543,29.2,100,0,23.53125,0,1.131
810.892,0.004884009,0,67.64874715,63.00029705,0.281779023,-2.004496686,543,29.2,100,0,23.53125,0,1.131
810.992,0.004923876,0,67.65833115,62.981111,0.281779023,-1.984572558,543,29.2,100,0,23.53125,0,1.131
811.092,0.004963742,0,67.63916313,62.981111,0.281779023,-1.952693955,543,29.2,100,0,23.53125,0,1.131
811.192,0.004884009,0,67.62957908,62.99070404,0.236465253,-2.008481511,543,29.2,100,0,23.53125,0,1.131
811.292,0.004844143,0,67.63916313,62.97151793,0.272068929,-2.048329766,543,29.2,100,0,23.53125,0,1.131
811.392,0.004963742,0,67.62957908,62.9523317,0.278542325,-2.032390464,543,29.2,100,0,23.53125,0,1.131
811.492,0.004963742,0,67.61041095,62.97151793,0.265595533,-2.032390464,543,29.2,100,0,23.53125,0,1.131
811.592,0.004923876,0,67.61999502,62.97151793,0.262358836,-1.984572558,543,29.2,100,0,23.53125,0,1.131
811.692,0.004844143,0,67.60082685,62.96192483,0.25588544,-2.004496686,542,29.2,100,0,23.53125,0,1.131
811.792,0.004923876,0,67.61041095,62.93314534,0.223518462,-1.980587733,542,29.2,100,0,23.53125,0,1.131
811.892,0.004844143,0,67.59124273,62.91395887,0.262358836,-1.960663606,542,29.2,100,0,23.53125,0,1.131
811.992,0.004844143,0,67.61041095,62.981111,0.278542325,-1.988557384,542,29.2,100,0,23.53125,0,1.131
812.092,0.004884009,0,67.59124273,62.94273854,0.278542325,-2.004496686,542,29.2,100,0,23.53125,0,1.131
812.192,0.004844143,0,67.5816586,62.92355212,0.262358836,-1.9128457,542,29.2,100,0,23.53125,0,1.131
812.292,0.004884009,0,67.5816586,62.93314534,0.297962512,-1.984572558,542,29.2,100,0,23.53125,0,1.131
812.392,0.004923876,0,67.57207444,62.90436558,0.246175347,-2.072238719,542,29.2,100,0,23.53125,0,1.131
812.492,0.004923876,0,67.55290607,62.90436558,0.278542325,-1.940739478,542,29.2,100,0,23.53125,0,1.131
812.592,0.004844143,0,67.56249027,62.90436558,0.291489116,-2.032390464,542,29.2,100,0,23.53125,0,1.131
812.692,0.004884009,0,67.55290607,62.90436558,0.262358836,-1.960663606,542,29.2,100,0,23.53125,0,1.131
812.792,0.004884009,0,67.54332186,62.90436558,0.275305627,-2.104117323,541,29.2,100,0,23.53125,0,1.131
812.892,0.004844143,0,67.55290607,62.88517892,0.268832231,-1.924800176,541,29.2,100,0,23.53125,0,1.131
812.992,0.004963742,0,67.54332186,62.88517892,0.259122138,-1.976602907,541,29.2,100,0,23.53125,0,1.131
813.092,0.004923876,0,67.52415338,62.88517892,0.25588544,-1.952693955,541,29.2,100,0,23.53125,0,1.131
813.192,0.004923876,0,67.51456911,62.88517892,0.278542325,-1.968633257,541,29.2,100,0,23.53125,0,1.131
813.292,0.004963742,0,67.51456911,62.85639869,0.259122138,-1.980587733,541,29.2,100,0,23.53125,0,1.131
813.392,0.004804276,0,67.50498483,62.87558554,0.259122138,-2.040360115,541,29.2,100,0,23.53125,0,1.131
813.492,0.004963742,0,67.51456911,62.86599213,0.25588544,-1.940739478,541,29.2,100,0,23.53125,0,1.131
813.592,0.004884009,0,67.50498483,62.85639869,0.291489116,-2.008481511,541,29.2,100,0,23.53125,0,1.131
813.692,0.004884009,0,67.48581619,62.83721172,0.265595533,-2.044344941,541,29.2,100,0,23.53125,0,1.131
813.792,0.004923876,0,67.50498483,62.86599213,0.304435907,-2.108102148,541,29.2,100,0,23.53125,0,1.131
813.892,0.004923876,0,67.48581619,62.86599213,0.291489116,-1.916830525,541,29.2,100,0,23.53125,0,1.131
813.992,0.004884009,0,67.46664748,62.83721172,0.294725814,-2.012466337,541,29.2,100,0,23.53125,0,1.131
814.092,0.004884009,0,67.46664748,62.7988374,0.317382699,-2.056299417,541,29.2,100,0,23.53125,0,1.131
814.192,0.004844143,0,67.46664748,62.83721172,0.25588544,-1.960663606,541,29.2,100,0,23.53125,0,1.131
814.292,0.004884009,0,67.46664748,62.83721172,0.252648742,-2.056299417,541,29.2,100,0,23.53125,0,1.131
814.392,0.004764409,0,67.4474787,62.82761818,0.288252418,-2.040360115,541,29.2,100,0,23.53125,0,1.131
814.492,0.004884009,0,67.46664748,62.81802462,0.239701951,-2.016451162,541,29.2,100,0,23.53125,0,1.131
814.592,0.004804276,0,67.42830983,62.81802462,0.252648742,-1.932769827,541,29.2,100,0,23.53125,0,1.131
814.692,0.004884009,0,67.42830983,62.81802462,0.262358836,-1.984572558,541,29.2,100,0,23.53125,0,1.131
814.792,0.004884009,0,67.42830983,62.7988374,0.265595533,-2.135995927,541,29.2,100,0,23.53125,0,1.131
814.892,0.004884009,0,67.42830983,62.80843102,0.28501572,-2.076223545,541,29.2,100,0,23.53125,0,1.131
814.992,0.004923876,0,67.43789428,62.7988374,0.297962512,-1.980587733,541,29.2,100,0,23.53125,0,1.131
815.092,0.004844143,0,67.42830983,62.7988374,0.278542325,-1.948709129,541,29.2,100,0,23.53125,0,1.131
815.192,0.004884009,0,67.40914089,62.78924374,0.259122138,-1.95667878,541,29.2,100,0,23.53125,0,1.131
815.292,0.004844143,0,67.40914089,62.77965005,0.281779023,-1.932769827,541,29.2,100,0,23.53125,0,1.131
815.392,0.004844143,0,67.38997188,62.76046258,0.268832231,-2.044344941,541,29.2,100,0,23.53125,0,1.131
815.492,0.004884009,0,67.38038734,62.77005633,0.314146001,-2.028405639,541,29.2,100,0,23.53125,0,1.131
815.592,0.004844143,0,67.40914089,62.77965005,0.25588544,-1.904876049,541,29.2,100,0,23.53125,0,1.131
815.692,0.004804276,0,67.35163361,62.75086879,0.265595533,-2.03637529,541,29.2,100,0,23.53125,0,1.131
815.792,0.004804276,0,67.38038734,62.76046258,0.259122138,-2.008481511,541,29.2,100,0,23.53125,0,1.131
815.892,0.004844143,0,67.38038734,62.74127498,0.281779023,-2.088178021,541,29.2,100,0,23.53125,0,1.131
815.992,0.004923876,0,67.35163361,62.76046258,0.262358836,-1.932769827,541,29.2,100,0,23.53125,0,1.131
816.092,0.004844143,0,67.35163361,62.71249335,0.252648742,-1.932769827,541,29.2,100,0,23.53125,0,1.131
816.192,0.004804276,0,67.3612182,62.76046258,0.268832231,-2.032390464,541,29.2,100,0,23.53125,0,1.131
816.292,0.004884009,0,67.35163361,62.73168113,0.268832231,-2.020435988,541,29.2,100,0,23.53125,0,1.131
816.392,0.004923876,0,67.34204899,62.73168113,0.246175347,-2.040360115,541,29.2,100,0,23.53125,0,1.131
816.492,0.004804276,0,67.35163361,62.70289941,0.272068929,-2.004496686,541,29.2,100,0,23.53125,0,1.131
816.592,0.004844143,0,67.34204899,62.69330544,0.265595533,-2.020435988,541,29.2,100,0,23.53125,0,1.131
816.692,0.004844143,0,67.3228797,62.73168113,0.275305627,-2.004496686,541,29.2,100,0,23.53125,0,1.13
816.792,0.004844143,0,67.31329502,62.70289941,0.294725814,-2.024420813,541,29.2,100,0,23.53125,0,1.13
816.892,0.004844143,0,67.31329502,62.71249335,0.272068929,-1.936754653,541,29.2,100,0,23.53125,0,1.13
816.992,0.004804276,0,67.31329502,62.69330544,0.275305627,-2.084193195,541,29.2,100,0,23.53125,0,1.13
817.092,0.004844143,0,67.31329502,62.69330544,0.28501572,-1.944724304,539,29.2,100,0,23.53125,0,1.13
817.192,0.004804276,0,67.31329502,62.70289941,0.259122138,-1.996527035,539,29.2,100,0,23.53125,0,1.13
817.292,0.004804276,0,67.31329502,62.69330544,0.317382699,-2.024420813,539,29.2,100,0,23.53125,0,1.13
817.392,0.004804276,0,67.27495613,62.68371144,0.291489116,-1.95667878,539,29.2,100,0,23.53125,0,1.13
817.492,0.004764409,0,67.27495613,62.70289941,0.25588544,-2.044344941,539,29.2,100,0,23.53125,0,1.13
817.592,0.004844143,0,67.26537135,62.66452334,0.262358836,-1.988557384,539,29.2,100,0,23.53125,0,1.13
817.692,0.004884009,0,67.29412562,62.66452334,0.297962512,-2.00051186,539,29.2,100,0,23.53125,0,1.13
817.792,0.004884009,0,67.27495613,62.65492924,0.236465253,-1.984572558,539,29.2,100,0,23.53125,0,1.13
817.892,0.004844143,0,67.27495613,62.64533511,0.307672605,-1.95667878,539,29.2,100,0,23.53125,0,1.13
817.992,0.004884009,0,67.25578656,62.63574095,0.275305627,-1.976602907,539,29.2,100,0,23.53125,0,1.13
818.092,0.004884009,0,67.25578656,62.64533511,0.297962512,-2.096147672,539,29.2,100,0,23.53125,0,1.13
818.192,0.004844143,0,67.24620175,62.64533511,0.301199209,-2.076223545,537,29.2,100,0,23.53125,0,1.13
818.292,0.004844143,0,67.24620175,62.62614676,0.242938649,-2.060284243,537,29.2,100,0,23.53125,0,1.13
818.392,0.004844143,0,67.22703206,62.64533511,0.278542325,-1.968633257,537,29.2,100,0,23.53125,0,1.131
818.492,0.004804276,0,67.24620175,62.62614676,0.259122138,-2.08020837,537,29.2,100,0,23.53125,0,1.131
818.592,0.004764409,0,67.23661692,62.63574095,0.278542325,-1.932769827,537,29.2,100,0,23.53125,0,1.131
818.692,0.004844143,0,67.22703206,62.63574095,0.229991857,-2.020435988,537,29.2,100,0,23.53125,0,1.131
818.792,0.004884009,0,67.23661692,62.63574095,0.288252418,-1.964648431,537,29.2,100,0,23.53125,0,1.131
818.892,0.004844143,0,67.19827739,62.62614676,0.268832231,-2.020435988,537,29.2,100,0,23.53125,0,1.131
818.992,0.004884009,0,67.2078623,62.62614676,0.307672605,-1.936754653,537,29.2,100,0,23.53125,0,1.131
819.092,0.004844143,0,67.19827739,62.63574095,0.249412044,-2.048329766,537,29.2,100,0,23.53125,0,1.131
819.192,0.004764409,0,67.18869246,62.62614676,0.239701951,-2.016451162,537,29.2,100,0,23.53125,0,1.131
819.292,0.004804276,0,67.18869246,62.62614676,0.297962512,-2.016451162,539,29.2,100,0,23.53125,0,1.131
819.392,0.004804276,0,67.1791075,62.60695828,0.233228555,-1.95667878,539,29.2,100,0,23.53125,0,1.131
819.492,0.004804276,0,67.19827739,62.58776967,0.275305627,-1.936754653,539,29.2,100,0,23.53125,0,1.131
819.592,0.004764409,0,67.16952253,62.58776967,0.278542325,-2.016451162,539,29.2,100,0,23.53125,0,1.131
819.692,0.004764409,0,67.15993754,62.59736399,0.288252418,-2.064269068,539,29.2,100,0,23.53125,0,1.131
819.792,0.004804276,0,67.16952253,62.58776967,0.272068929,-1.992542209,539,29.2,100,0,23.53125,0,1.131
819.892,0.004804276,0,67.15035253,62.57817532,0.259122138,-1.916830525,539,29.2,100,0,23.53125,0,1.131
819.992,0.004844143,0,67.16952253,62.56858094,0.25588544,-1.996527035,539,29.2,100,0,23.53125,0,1.131
820.092,0.004804276,0,67.16952253,62.57817532,0.210571671,-1.980587733,539,29.2,100,0,23.53125,0,1.131
820.192,0.004884009,0,67.12159737,62.58776967,0.233228555,-2.040360115,539,29.2,100,0,23.53125,0,1.131
820.292,0.004804276,0,67.12159737,62.58776967,0.268832231,-1.95667878,539,29.2,100,0,23.53125,0,1.131
820.392,0.004804276,0,67.12159737,62.57817532,0.229991857,-1.964648431,541,29.2,100,0,23.53125,0,1.131
820.492,0.004844143,0,67.12159737,62.57817532,0.233228555,-1.95667878,541,29.2,100,0,23.53125,0,1.131
820.592,0.004844143,0,67.1407675,62.55898653,0.242938649,-2.08020837,541,29.2,100,0,23.53125,0,1.131
820.692,0.004764409,0,67.12159737,62.54939208,0.246175347,-1.976602907,541,29.2,100,0,23.53125,0,1.131
820.792,0.004844143,0,67.10242717,62.54939208,0.220281764,-1.992542209,541,29.2,100,0,23.53125,0,1.131
820.892,0.004844143,0,67.10242717,62.52060855,0.281779023,-1.988557384,541,29.2,100,0,23.53125,0,1.131
820.992,0.004804276,0,67.09284204,62.5397976,0.242938649,-1.988557384,541,29.2,100,0,23.53125,0,1.131
821.092,0.004844143,0,67.09284204,62.52060855,0.265595533,-1.984572558,541,29.2,100,0,23.53125,0,1.131
821.192,0.004844143,0,67.06408652,62.53020309,0.217045066,-1.95667878,541,29.2,100,0,23.53125,0,1.131
821.292,0.004764409,0,67.08325689,62.52060855,0.246175347,-2.016451162,541,29.2,100,0,23.53125,0,1.131
821.392,0.004804276,0,67.08325689,62.54939208,0.239701951,-1.896906398,541,29.2,100,0,23.53125,0,1.131
821.492,0.004844143,0,67.08325689,62.51101398,0.291489116,-1.920815351,543,29.2,100,0,23.53125,0,1.131
821.592,0.004844143,0,67.06408652,62.51101398,0.242938649,-1.972618082,543,29.2,100,0,23.53125,0,1.131
821.692,0.004804276,0,67.07367171,62.50141937,0.28501572,-2.00051186,543,29.2,100,0,23.53125,0,1.131
821.792,0.004884009,0,67.02574555,62.51101398,0.259122138,-1.888936747,543,29.2,100,0,23.53125,0,1.131
821.892,0.004804276,0,67.04491607,62.49182473,0.220281764,-2.024420813,543,29.2,100,0,23.53125,0,1.131
821.992,0.004884009,0,67.04491607,62.51101398,0.294725814,-2.012466337,543,29.2,100,0,23.53125,0,1.131
822.092,0.004884009,0,67.04491607,62.49182473,0.252648742,-2.020435988,543,29.2,100,0,23.53125,0,1.131
822.192,0.004804276,0,67.02574555,62.48223007,0.252648742,-1.968633257,543,29.2,100,0,23.53125,0,1.131
822.292,0.004844143,0,67.04491607,62.47263536,0.278542325,-1.988557384,543,29.2,100,0,23.53125,0,1.131
822.392,0.004724543,0,67.00657494,62.46304063,0.294725814,-2.060284243,543,29.2,100,0,23.53125,0,1.131
822.492,0.004884009,0,67.01616025,62.46304063,0.246175347,-2.004496686,543,29.2,100,0,23.53125,0,1.131
822.592,0.004844143,0,67.02574555,62.49182473,0.272068929,-1.896906398,545,29.2,100,0,23.53125,0,1.131
822.692,0.004764409,0,66.97781887,62.45344587,0.239701951,-1.920815351,545,29.2,100,0,23.53125,0,1.131
822.792,0.004764409,0,66.98740425,62.46304063,0.252648742,-1.976602907,545,29.2,100,0,23.53125,0,1.131
822.892,0.004764409,0,67.01616025,62.43425624,0.265595533,-2.048329766,545,29.2,100,0,23.53125,0,1.131
822.992,0.004764409,0,66.97781887,62.43425624,0.259122138,-2.028405639,545,29.2,100,0,23.53125,0,1.131
823.092,0.004804276,0,66.95864806,62.43425624,0.275305627,-1.996527035,545,29.2,100,0,23.53125,0,1.131
823.192,0.004724543,0,66.96823348,62.43425624,0.268832231,-1.944724304,545,29.2,100,0,23.53125,0,1.131
823.292,0.004884009,0,66.94906262,62.42466138,0.242938649,-2.004496686,545,29.2,100,0,23.53125,0,1.131
823.392,0.004884009,0,66.92989168,62.41506648,0.278542325,-2.008481511,545,29.2,100,0,23.53125,0,1.131
823.492,0.004804276,0,66.95864806,62.42466138,0.272068929,-1.936754653,545,29.2,100,0,23.53125,0,1.131
823.592,0.004804276,0,66.95864806,62.44385107,0.25588544,-1.960663606,545,29.2,100,0,23.53125,0,1.131
823.692,0.004724543,0,66.94906262,62.41506648,0.25588544,-1.948709129,548,29.2,100,0,23.53125,0,1.131
823.792,0.004844143,0,66.94906262,62.40547156,0.278542325,-1.976602907,548,29.2,100,0,23.53125,0,1.131
823.892,0.004804276,0,66.94906262,62.40547156,0.268832231,-1.992542209,548,29.2,100,0,23.53125,0,1.131
823.992,0.004764409,0,66.92989168,62.40547156,0.28501572,-2.024420813,548,29.2,100,0,23.53125,0,1.131
824.092,0.004764409,0,66.92989168,62.3958766,0.262358836,-1.928785002,548,29.2,100,0,23.53125,0,1.131
824.192,0.004764409,0,66.91072067,62.38628161,0.246175347,-1.996527035,548,29.2,100,0,23.53125,0,1.131
824.292,0.004764409,0,66.92030619,62.3958766,0.236465253,-2.016451162,548,29.2,100,0,23.53125,0,1.131
824.392,0.004884009,0,66.92989168,62.3958766,0.272068929,-1.924800176,548,29.2,100,0,23.53125,0,1.131
824.492,0.004764409,0,66.89154956,62.35749644,0.281779023,-1.984572558,548,29.2,100,0,23.53125,0,1.131
824.592,0.004764409,0,66.91072067,62.37668659,0.236465253,-1.964648431,548,29.2,100,0,23.53125,0,1.131
824.692,0.004764409,0,66.91072067,62.36709153,0.28501572,-1.9128457,548,29.2,100,0,23.53125,0,1.131
824.792,0.004804276,0,66.91072067,62.36709153,0.239701951,-2.028405639,550,29.2,100,0,23.53125,0,1.131
824.892,0.004764409,0,66.91072067,62.35749644,0.268832231,-2.008481511,550,29.2,100,0,23.53125,0,1.131
824.992,0.004764409,0,66.88196398,62.34790132,0.262358836,-1.916830525,550,29.2,100,0,23.53125,0,1.131
825.092,0.004844143,0,66.90113513,62.34790132,0.297962512,-2.008481511,550,29.2,100,0,23.53125,0,1.131
825.192,0.004804276,0,66.90113513,62.32871099,0.259122138,-2.052314592,550,29.2,100,0,23.53125,0,1.131
825.292,0.004804276,0,66.86279276,62.33830617,0.262358836,-1.932769827,550,29.2,100,0,23.53125,0,1.131
825.392,0.004764409,0,66.85320711,62.31911577,0.278542325,-1.924800176,550,29.2,100,0,23.53125,0,1.131
825.492,0.004764409,0,66.84362145,62.32871099,0.297962512,-1.992542209,550,29.2,100,0,23.53125,0,1.131
825.592,0.004724543,0,66.84362145,62.30952052,0.291489116,-2.012466337,550,29.2,100,0,23.53125,0,1.131
825.692,0.004804276,0,66.83403576,62.31911577,0.310909303,-1.936754653,550,29.2,100,0,23.53125,0,1.131
825.792,0.004804276,0,66.83403576,62.32871099,0.265595533,-2.088178021,550,29.2,100,0,23.53125,0,1.131
825.892,0.004764409,0,66.79569281,62.31911577,0.268832231,-1.992542209,550,29.2,100,0,23.53125,0,1.131
825.992,0.004844143,0,66.83403576,62.31911577,0.233228555,-1.960663606,550,29.2,100,0,23.53125,0,1.131
826.092,0.004764409,0,66.82445006,62.30952052,0.25588544,-2.008481511,550,29.2,100,0,23.53125,0,1.131
826.192,0.004724543,0,66.81486433,62.28073458,0.246175347,-1.992542209,550,29.2,100,0,23.53125,0,1.131
826.292,0.004724543,0,66.83403576,62.30952052,0.252648742,-2.084193195,550,29.2,100,0,23.53125,0,1.131
