# ESC Time [s],Cell Temperature [K]
143.3,393.2750009
143.4,393.2944988
143.5,393.265252
143.6,393.2457544
143.7,393.3042478
143.8,393.2555032
143.9,393.2750009
144,393.2555032
144.1,393.2457544
144.2,393.2555032
144.3,393.265252
144.4,393.265252
144.5,393.265252
144.6,393.2360057
144.7,393.2262571
144.8,393.2457544
144.9,393.2555032
145,393.2555032
145.1,393.2457544
145.2,393.2555032
145.3,393.20676
145.4,393.2165085
145.5,393.2457544
145.6,393.2360057
145.7,393.20676
145.8,393.2262571
145.9,393.2360057
146,393.2165085
146.1,393.2262571
146.2,393.2262571
146.3,393.20676
146.4,393.2262571
146.5,393.1970115
146.6,393.2262571
146.7,393.20676
146.8,393.2262571
146.9,393.2165085
147,393.1775147
147.1,393.1872631
147.2,393.20676
147.3,393.1872631
147.4,393.1970115
147.5,393.1872631
147.6,393.1970115
147.7,393.1677664
147.8,393.1775147
147.9,393.1872631
148,393.1970115
148.1,393.1580181
148.2,393.1677664
148.3,393.1385218
148.4,393.1580181
148.5,393.1580181
148.6,393.1482699
148.7,393.1580181
148.8,393.1677664
148.9,393.1677664
149,393.1580181
149.1,393.1580181
149.2,393.1482699
149.3,393.1482699
149.4,393.1482699
149.5,393.1677664
149.6,393.1190256
149.7,393.1385218
149.8,393.1287737
149.9,393.1287737
150,393.1385218
150.1,393.1190256
150.2,393.1190256
150.3,393.1092777
150.4,393.1190256
150.5,393.1190256
150.6,393.1092777
150.7,393.0995297
150.8,393.1190256
150.9,393.0995297
151,393.0995297
151.1,393.0897819
151.2,393.0897819
151.3,393.1092777
151.4,393.0702863
151.5,393.0995297
151.6,393.0702863
151.7,393.0897819
151.8,393.0897819
151.9,393.0995297
152,393.1092777
152.1,393.0897819
152.2,393.0702863
152.3,393.0800341
152.4,393.0605386
152.5,393.0702863
152.6,393.0702863
152.7,393.0410434
152.8,393.0800341
152.9,393.0702863
153,393.0702863
153.1,393.050791
153.2,393.0410434
153.3,393.0605386
153.4,393.0312958
153.5,393.0605386
153.6,393.0410434
153.7,393.0410434
153.8,393.0312958
153.9,393.0702863
154,393.0410434
154.1,393.0312958
154.2,393.0312958
154.3,393.0312958
154.4,393.0118009
154.5,393.0215484
154.6,393.0020536
154.7,393.0118009
154.8,393.0215484
154.9,393.0118009
155,393.0215484
155.1,392.982559
155.2,393.0215484
155.3,393.0020536
155.4,393.0020536
155.5,393.0118009
155.6,392.982559
155.7,392.9728118
155.8,392.9923063
155.9,392.982559
156,392.982559
156.1,392.9923063
156.2,392.9533176
156.3,392.982559
156.4,392.9728118
156.5,392.982559
156.6,392.9533176
156.7,392.9338235
156.8,392.9630647
156.9,392.9630647
157,392.9728118
157.1,392.9435705
157.2,392.9533176
157.3,392.9435705
157.4,392.9338235
157.5,392.9533176
157.6,392.9435705
157.7,392.9435705
157.8,392.9143298
157.9,392.9435705
158,392.9338235
158.1,392.9533176
158.2,392.8948362
158.3,392.8948362
158.4,392.9143298
158.5,392.9045829
158.6,392.9338235
158.7,392.9240766
158.8,392.9045829
158.9,392.9143298
159,392.8850895
159.1,392.8948362
159.2,392.9338235
159.3,392.9143298
159.4,392.8948362
159.5,392.8948362
159.6,392.8753428
159.7,392.8850895
159.8,392.8461032
159.9,392.8753428
160,392.8850895
160.1,392.8753428
160.2,392.8753428
160.3,392.8850895
160.4,392.8655962
160.5,392.8558497
160.6,392.8558497
160.7,392.8655962
160.8,392.8558497
160.9,392.8558497
161,392.8461032
161.1,392.8558497
161.2,392.8461032
161.3,392.8266104
161.4,392.8558497
161.5,392.8461032
161.6,392.8558497
161.7,392.8363568
161.8,392.8266104
161.9,392.8168641
162,392.8363568
162.1,392.8168641
162.2,392.8168641
162.3,392.8071179
162.4,392.8266104
162.5,392.8266104
162.6,392.8071179
162.7,392.7876255
162.8,392.8071179
162.9,392.7973717
163,392.8071179
163.1,392.8071179
163.2,392.7973717
163.3,392.7973717
163.4,392.7778794
163.5,392.7681334
163.6,392.7681334
163.7,392.7973717
163.8,392.7681334
163.9,392.7681334
164,392.7681334
164.1,392.7973717
164.2,392.7486415
164.3,392.7583874
164.4,392.7583874
164.5,392.7778794
164.6,392.7486415
164.7,392.7681334
164.8,392.7778794
164.9,392.6999127
165,392.7486415
165.1,392.7388956
165.2,392.7486415
165.3,392.7583874
165.4,392.719404
165.5,392.7291498
165.6,392.719404
165.7,392.719404
165.8,392.719404
165.9,392.719404
166,392.6999127
166.1,392.6999127
166.2,392.7096583
166.3,392.7291498
166.4,392.719404
166.5,392.6999127
166.6,392.6999127
166.7,392.6804216
166.8,392.6999127
166.9,392.6999127
167,392.6706761
167.1,392.6706761
167.2,392.6804216
167.3,392.6706761
167.4,392.6511853
167.5,392.6609306
167.6,392.6804216
167.7,392.6609306
167.8,392.6804216
167.9,392.6511853
168,392.6706761
168.1,392.6511853
168.2,392.6609306
168.3,392.6316947
168.4,392.64144
168.5,392.6219495
168.6,392.6219495
168.7,392.6122044
168.8,392.6316947
168.9,392.6219495
169,392.6024593
169.1,392.6219495
169.2,392.6122044
169.3,392.6024593
169.4,392.6122044
169.5,392.6024593
169.6,392.5829692
169.7,392.6024593
169.8,392.5829692
169.9,392.5732243
170,392.5732243
170.1,392.5342452
170.2,392.5732243
170.3,392.5537346
170.4,392.5732243
170.5,392.5732243
170.6,392.5829692
170.7,392.5245005
170.8,392.5537346
170.9,392.5439899
171,392.5439899
171.1,392.5245005
171.2,392.5245005
171.3,392.5245005
171.4,392.5147559
171.5,392.5147559
171.6,392.5245005
171.7,392.4855225
171.8,392.5050114
171.9,392.5050114
172,392.4660338
172.1,392.4757781
172.2,392.4855225
172.3,392.4757781
172.4,392.4757781
172.5,392.4660338
172.6,392.4660338
172.7,392.4660338
172.8,392.4660338
172.9,392.4562895
173,392.4660338
173.1,392.4465453
173.2,392.4465453
173.3,392.4270571
173.4,392.4368012
173.5,392.4270571
173.6,392.4368012
173.7,392.4270571
173.8,392.417313
173.9,392.407569
174,392.417313
174.1,392.417313
174.2,392.417313
174.3,392.3978251
174.4,392.3978251
174.5,392.4270571
174.6,392.3880812
174.7,392.3978251
174.8,392.3880812
174.9,392.35885
175,392.3783374
175.1,392.3393627
175.2,392.3685937
175.3,392.3491063
175.4,392.35885
175.5,392.3393627
175.6,392.3685937
175.7,392.35885
175.8,392.3393627
175.9,392.3296192
176,392.3198757
176.1,392.3296192
176.2,392.3101323
176.3,392.3296192
176.4,392.3101323
176.5,392.3198757
176.6,392.3393627
176.7,392.3393627
176.8,392.2906456
176.9,392.2906456
177,392.3101323
177.1,392.2906456
177.2,392.3003889
177.3,392.2906456
177.4,392.2809023
177.5,392.2614159
177.6,392.2614159
177.7,392.2809023
177.8,392.2516728
177.9,392.2711591
178,392.2614159
178.1,392.2614159
178.2,392.2224439
178.3,392.2419298
178.4,392.2321868
178.5,392.2614159
178.6,392.212701
178.7,392.2224439
178.8,392.212701
178.9,392.2224439
179,392.2224439
179.1,392.2029582
179.2,392.212701
179.3,392.212701
179.4,392.1834727
179.5,392.2321868
179.6,392.1834727
179.7,392.1834727
179.8,392.1639875
179.9,392.1639875
180,392.1932154
180.1,392.1737301
180.2,392.1542449
180.3,392.1542449
180.4,392.1542449
180.5,392.1445024
180.6,392.1542449
180.7,392.13476
180.8,392.1250176
180.9,392.1250176
181,392.1152753
181.1,392.1152753
181.2,392.105533
181.3,392.1152753
181.4,392.13476
181.5,392.1152753
181.6,392.1152753
181.7,392.1250176
181.8,392.0763066
181.9,392.1152753
182,392.0860487
182.1,392.105533
182.2,392.0763066
182.3,392.0665645
182.4,392.0665645
182.5,392.0860487
182.6,392.0860487
182.7,392.0763066
182.8,392.0665645
182.9,392.0568225
183,392.0568225
183.1,392.0275969
183.2,392.0178551
183.3,392.0470806
183.4,392.0373387
183.5,392.0373387
183.6,392.0373387
183.7,392.0373387
183.8,392.0373387
183.9,392.0178551
184,392.0178551
184.1,391.9983718
184.2,392.0275969
184.3,392.0178551
184.4,391.9983718
184.5,391.9788886
184.6,391.9788886
184.7,391.9691471
184.8,391.9886302
184.9,391.9788886
185,391.9886302
185.1,391.9788886
185.2,391.9788886
185.3,391.9691471
185.4,391.9691471
185.5,391.9496643
185.6,391.9496643
185.7,391.9301817
185.8,391.9496643
185.9,391.9204405
186,391.9496643
186.1,391.9594057
186.2,391.9204405
186.3,391.9301817
186.4,391.9106994
186.5,391.9204405
186.6,391.9106994
186.7,391.9106994
186.8,391.9009582
186.9,391.9106994
187,391.8912172
187.1,391.9009582
187.2,391.8814762
187.3,391.8717353
187.4,391.9009582
187.5,391.9009582
187.6,391.8619944
187.7,391.8619944
187.8,391.8814762
187.9,391.8717353
188,391.8717353
188.1,391.8230314
188.2,391.8522536
188.3,391.8425128
188.4,391.8425128
188.5,391.8425128
188.6,391.8230314
188.7,391.8425128
188.8,391.7938098
188.9,391.8035503
189,391.774329
189.1,391.8035503
189.2,391.8035503
189.3,391.8035503
189.4,391.8132908
189.5,391.7938098
189.6,391.8035503
189.7,391.7840693
189.8,391.774329
189.9,391.774329
190,391.7548484
190.1,391.774329
190.2,391.7645886
190.3,391.7451081
190.4,391.735368
190.5,391.7451081
190.6,391.7451081
190.7,391.735368
190.8,391.7061478
190.9,391.735368
191,391.7256279
191.1,391.7256279
191.2,391.7061478
191.3,391.686668
191.4,391.7256279
191.5,391.6964079
191.6,391.686668
191.7,391.686668
191.8,391.686668
191.9,391.6671884
192,391.6671884
192.1,391.6671884
192.2,391.6671884
192.3,391.6671884
192.4,391.647709
192.5,391.686668
192.6,391.6574487
192.7,391.6671884
192.8,391.6379694
192.9,391.6282299
193,391.6574487
193.1,391.647709
193.2,391.6379694
193.3,391.647709
193.4,391.6282299
193.5,391.6184904
193.6,391.6184904
193.7,391.6282299
193.8,391.5892722
193.9,391.5892722
194,391.6087509
194.1,391.6282299
194.2,391.5892722
194.3,391.5892722
194.4,391.5697937
194.5,391.5697937
194.6,391.5892722
194.7,391.5503154
194.8,391.5697937
194.9,391.5697937
195,391.5405764
195.1,391.5697937
195.2,391.5405764
195.3,391.5308374
195.4,391.5503154
195.5,391.5308374
195.6,391.5308374
195.7,391.5308374
195.8,391.5210984
195.9,391.5210984
196,391.4821432
196.1,391.4918819
196.2,391.4918819
196.3,391.5113596
196.4,391.5016207
196.5,391.4529274
196.6,391.4724046
196.7,391.4724046
196.8,391.4724046
196.9,391.4724046
197,391.4529274
197.1,391.4529274
197.2,391.4529274
197.3,391.4334504
197.4,391.4431889
197.5,391.4431889
197.6,391.4431889
197.7,391.423712
197.8,391.4529274
197.9,391.4334504
198,391.4334504
198.1,391.4139737
198.2,391.4139737
198.3,391.3944972
198.4,391.423712
198.5,391.3652829
198.6,391.384759
198.7,391.3944972
198.8,391.3750209
198.9,391.384759
199,391.3944972
199.1,391.3652829
199.2,391.3555449
199.3,391.3555449
199.4,391.3555449
199.5,391.3652829
199.6,391.336069
199.7,391.3555449
199.8,391.3458069
199.9,391.3263312
200,391.336069
200.1,391.336069
200.2,391.3263312
200.3,391.297118
200.4,391.3165934
200.5,391.297118
200.6,391.3068557
200.7,391.297118
200.8,391.2873804
200.9,391.2873804
201,391.2873804
201.1,391.2776428
201.2,391.2679053
201.3,391.2776428
201.4,391.2679053
201.5,391.2581679
201.6,391.2484305
201.7,391.2386931
201.8,391.2386931
201.9,391.2484305
202,391.2386931
202.1,391.2484305
202.2,391.2192186
202.3,391.2289559
202.4,391.2386931
202.5,391.1997443
202.6,391.2192186
202.7,391.1997443
202.8,391.2094815
202.9,391.2094815
203,391.2192186
203.1,391.1900073
203.2,391.1705333
203.3,391.1607964
203.4,391.1607964
203.5,391.1510596
203.6,391.1413228
203.7,391.1705333
203.8,391.1705333
203.9,391.1413228
204,391.1315861
204.1,391.1413228
204.2,391.1413228
204.3,391.1121128
204.4,391.1218494
204.5,391.1413228
204.6,391.1413228
204.7,391.1121128
204.8,391.1023762
204.9,391.1023762
205,391.0926397
205.1,391.0926397
205.2,391.0731668
205.3,391.0829032
205.4,391.1023762
205.5,391.0731668
205.6,391.0926397
205.7,391.0731668
205.8,391.043958
205.9,391.043958
206,391.043958
206.1,391.0536942
206.2,391.0244857
206.3,391.0634305
206.4,391.0244857
206.5,391.0244857
206.6,391.0244857
206.7,391.0050136
206.8,391.0050136
206.9,391.0147496
207,391.0050136
207.1,391.0050136
207.2,390.9952776
207.3,391.0147496
207.4,390.9952776
207.5,390.9758059
207.6,390.9952776
207.7,390.9758059
207.8,390.9660701
207.9,390.9563343
208,390.9758059
208.1,390.9563343
208.2,390.9465987
208.3,390.9465987
208.4,390.9660701
208.5,390.9660701
208.6,390.9465987
208.7,390.9271275
208.8,390.9271275
208.9,390.9173919
209,390.9076565
209.1,390.8979211
209.2,390.9173919
209.3,390.8784504
209.4,390.8881857
209.5,390.8881857
209.6,390.8881857
209.7,390.8979211
209.8,390.8881857
209.9,390.8881857
210,390.8784504
210.1,390.8492449
210.2,390.85898
210.3,390.8492449
210.4,390.8687152
210.5,390.8297748
210.6,390.8297748
210.7,390.8297748
210.8,390.8395098
210.9,390.8200398
211,390.8005701
211.1,390.8395098
211.2,390.8103049
211.3,390.8200398
211.4,390.7908353
211.5,390.8297748
211.6,390.7908353
211.7,390.7908353
211.8,390.8103049
211.9,390.7908353
212,390.8103049
212.1,390.7811005
212.2,390.7616312
212.3,390.7713658
212.4,390.7616312
212.5,390.7518966
212.6,390.7713658
212.7,390.7811005
212.8,390.7811005
212.9,390.7324276
213,390.7518966
213.1,390.7324276
213.2,390.7518966
213.3,390.7226932
213.4,390.7324276
213.5,390.7226932
213.6,390.6934903
213.7,390.7032246
213.8,390.7226932
213.9,390.7226932
214,390.6934903
214.1,390.6934903
214.2,390.6934903
214.3,390.6837561
214.4,390.6642879
214.5,390.6642879
214.6,390.674022
214.7,390.6837561
214.8,390.6545539
214.9,390.6642879
215,390.6545539
215.1,390.6253521
215.2,390.6545539
215.3,390.6253521
215.4,390.6448199
215.5,390.6156183
215.6,390.6156183
215.7,390.6253521
215.8,390.6058846
215.9,390.6253521
216,390.6253521
216.1,390.5766837
216.2,390.5572167
216.3,390.5766837
216.4,390.5961509
216.5,390.5961509
216.6,390.5572167
216.7,390.5572167
216.8,390.5572167
216.9,390.5572167
217,390.5572167
217.1,390.5474832
217.2,390.5377499
217.3,390.5182833
217.4,390.5377499
217.5,390.5474832
217.6,390.5474832
217.7,390.5085501
217.8,390.5280166
217.9,390.4890839
218,390.5182833
218.1,390.5085501
218.2,390.4890839
218.3,390.5085501
218.4,390.4696179
218.5,390.5085501
218.6,390.4696179
218.7,390.4696179
218.8,390.4696179
218.9,390.4598849
219,390.4793508
219.1,390.4696179
219.2,390.4209538
219.3,390.4404193
219.4,390.4404193
219.5,390.4404193
219.6,390.4404193
219.7,390.4209538
219.8,390.4209538
219.9,390.4112212
220,390.4014886
220.1,390.391756
220.2,390.3820236
220.3,390.3820236
220.4,390.391756
220.5,390.3820236
220.6,390.4014886
220.7,390.3722911
220.8,390.3625588
220.9,390.3430942
221,390.3625588
221.1,390.3820236
221.2,390.3722911
221.3,390.333362
221.4,390.333362
221.5,390.333362
221.6,390.3625588
221.7,390.3236298
221.8,390.3528264
221.9,390.3138977
222,390.3041657
222.1,390.3041657
222.2,390.2847018
222.3,390.2847018
222.4,390.2944337
222.5,390.2944337
222.6,390.2847018
222.7,390.2749699
222.8,390.2749699
222.9,390.2555063
223,390.2652381
223.1,390.2555063
223.2,390.2652381
223.3,390.2360429
223.4,390.2360429
223.5,390.2457746
223.6,390.2068483
223.7,390.2360429
223.8,390.2068483
223.9,390.2068483
224,390.2068483
224.1,390.1971169
224.2,390.1873855
224.3,390.1873855
224.4,390.1873855
224.5,390.1873855
224.6,390.1873855
224.7,390.1484605
224.8,390.1679229
224.9,390.1484605
225,390.1289984
225.1,390.1484605
225.2,390.1387294
225.3,390.1387294
225.4,390.1192674
225.5,390.1095364
225.6,390.1192674
225.7,390.0900747
225.8,390.1192674
225.9,390.0900747
226,390.080344
226.1,390.0900747
226.2,390.080344
226.3,390.0706132
226.4,390.080344
226.5,390.0608826
226.6,390.0608826
226.7,390.051152
226.8,390.051152
226.9,390.051152
227,390.051152
227.1,390.0219605
227.2,390.0316909
227.3,390.0316909
227.4,390.0122301
227.5,389.9927695
227.6,390.0219605
227.7,390.0122301
227.8,390.0024998
227.9,389.9733091
228,389.9927695
228.1,390.0024998
228.2,389.9830393
228.3,389.9733091
228.4,389.9733091
228.5,389.9830393
228.6,389.934389
228.7,389.9538489
228.8,389.9246591
228.9,389.934389
229,389.934389
229.1,389.934389
229.2,389.9051995
229.3,389.8857401
229.4,389.8954697
229.5,389.8760104
229.6,389.8857401
229.7,389.8857401
229.8,389.8857401
229.9,389.8760104
230,389.8857401
230.1,389.8662809
230.2,389.8468219
230.3,389.8468219
230.4,389.8468219
230.5,389.8468219
230.6,389.8370925
230.7,389.8468219
230.8,389.8370925
230.9,389.8176339
231,389.8176339
231.1,389.7981755
231.2,389.7884463
231.3,389.7787173
231.4,389.7981755
231.5,389.7981755
231.6,389.7787173
231.7,389.7592593
231.8,389.7689883
231.9,389.7592593
232,389.7787173
232.1,389.7689883
232.2,389.7398016
232.3,389.7592593
232.4,389.7300728
232.5,389.720344
232.6,389.7398016
232.7,389.7398016
232.8,389.720344
232.9,389.7300728
233,389.720344
233.1,389.6717012
233.2,389.6814296
233.3,389.7008867
233.4,389.6911581
233.5,389.6814296
233.6,389.6814296
233.7,389.6522444
233.8,389.6425161
233.9,389.6619728
234,389.6230597
234.1,389.6230597
234.2,389.6327879
234.3,389.6133315
234.4,389.6133315
234.5,389.6133315
234.6,389.6327879
234.7,389.6036035
234.8,389.5938754
234.9,389.6133315
235,389.5841475
235.1,389.5841475
235.2,389.5841475
235.3,389.5744196
235.4,389.5841475
235.5,389.5452361
235.6,389.5744196
235.7,389.5646917
235.8,389.5452361
235.9,389.5549639
236,389.5646917
236.1,389.5355085
236.2,389.5257808
236.3,389.4965982
236.4,389.5257808
236.5,389.5063257
236.6,389.4771434
236.7,389.4965982
236.8,389.5160532
236.9,389.4965982
237,389.4868708
237.1,389.4868708
237.2,389.4965982
237.3,389.4674161
237.4,389.4285075
237.5,389.4674161
237.6,389.4285075
237.7,389.4576889
237.8,389.4285075
237.9,389.4090534
238,389.4285075
238.1,389.4090534
238.2,389.4090534
238.3,389.4090534
238.4,389.3993265
238.5,389.3993265
238.6,389.3798728
238.7,389.3798728
238.8,389.3798728
238.9,389.3701461
239,389.3312396
239.1,389.3506927
239.2,389.3701461
239.3,389.3604194
239.4,389.3506927
239.5,389.3409661
239.6,389.3117867
239.7,389.3312396
239.8,389.3117867
239.9,389.3215131
240,389.292334
240.1,389.3020603
240.2,389.3117867
240.3,389.3020603
240.4,389.292334
240.5,389.292334
240.6,389.2534292
240.7,389.2728815
240.8,389.2728815
240.9,389.2631553
241,389.3020603
241.1,389.2728815
241.2,389.2534292
241.3,389.2534292
241.4,389.2437032
241.5,389.2242512
241.6,389.2145254
241.7,389.2534292
241.8,389.2242512
241.9,389.2047995
242,389.2145254
242.1,389.185348
242.2,389.2047995
242.3,389.185348
242.4,389.2145254
242.5,389.185348
242.6,389.1658968
242.7,389.1464457
242.8,389.1367203
242.9,389.1367203
243,389.1658968
243.1,389.1367203
243.2,389.1269949
243.3,389.1172696
243.4,389.1269949
243.5,389.1269949
243.6,389.1269949
243.7,389.1172696
243.8,389.1075443
243.9,389.1172696
244,389.1075443
244.1,389.1172696
244.2,389.0978191
244.3,389.0783688
244.4,389.0589187
244.5,389.0686437
244.6,389.0589187
244.7,389.0394689
244.8,389.0589187
244.9,389.0394689
245,389.0589187
245.1,389.0102945
245.2,389.0394689
245.3,389.0200192
245.4,388.9908452
245.5,389.0005698
245.6,388.9811206
245.7,389.0005698
245.8,389.0005698
245.9,388.9811206
246,388.9811206
246.1,388.9811206
246.2,388.9908452
246.3,388.9713961
246.4,388.9422229
246.5,388.9519473
246.6,388.9422229
246.7,388.9519473
246.8,388.9227744
246.9,388.9130502
247,388.9227744
247.1,388.9227744
247.2,388.883878
247.3,388.9033261
247.4,388.893602
247.5,388.9130502
247.6,388.9130502
247.7,388.8644301
247.8,388.8644301
247.9,388.874154
248,388.8547063
248.1,388.874154
248.2,388.8547063
248.3,388.8449825
248.4,388.8449825
248.5,388.8352587
248.6,388.8352587
248.7,388.825535
248.8,388.8158114
248.9,388.8060878
249,388.825535
249.1,388.7866408
249.2,388.7866408
249.3,388.7574707
249.4,388.7769174
249.5,388.7574707
249.6,388.7574707
249.7,388.7574707
249.8,388.7477475
249.9,388.7477475
250,388.7283011
250.1,388.718578
250.2,388.699132
250.3,388.7283011
250.4,388.699132
250.5,388.6894091
250.6,388.6894091
250.7,388.6894091
250.8,388.699132
250.9,388.708855
251,388.699132
251.1,388.6796862
251.2,388.6699634
251.3,388.6699634
251.4,388.6796862
251.5,388.6407953
251.6,388.6407953
251.7,388.6310727
251.8,388.6310727
251.9,388.6407953
252,388.6116277
252.1,388.5921829
252.2,388.6019052
252.3,388.6019052
252.4,388.6116277
252.5,388.5921829
252.6,388.6019052
252.7,388.5824605
252.8,388.5630161
252.9,388.5727383
253,388.5630161
253.1,388.5435718
253.2,388.5532939
253.3,388.5435718
253.4,388.5338498
253.5,388.5144058
253.6,388.5241278
253.7,388.5241278
253.8,388.5144058
253.9,388.5046839
254,388.4949621
254.1,388.4852403
254.2,388.4755186
254.3,388.4852403
254.4,388.4755186
254.5,388.4755186
254.6,388.4852403
254.7,388.4366323
254.8,388.4755186
254.9,388.4463538
255,388.4463538
255.1,388.4074681
255.2,388.4269108
255.3,388.4171894
255.4,388.3977468
255.5,388.3783044
255.6,388.3977468
255.7,388.3880256
255.8,388.3783044
255.9,388.3880256
256,388.3783044
256.1,388.3588622
256.2,388.3685833
256.3,388.3588622
256.4,388.3296993
256.5,388.3491412
256.6,388.3491412
256.7,388.3199785
256.8,388.3199785
256.9,388.3394202
257,388.3199785
257.1,388.300537
257.2,388.2713751
257.3,388.300537
257.4,388.2810956
257.5,388.2908163
257.6,388.2616546
257.7,388.2810956
257.8,388.2519341
257.9,388.2616546
258,388.2519341
258.1,388.2616546
258.2,388.2422137
258.3,388.2422137
258.4,388.222773
258.5,388.2130528
258.6,388.2130528
258.7,388.2130528
258.8,388.2130528
258.9,388.2033326
259,388.1644524
259.1,388.1838924
259.2,388.1936124
259.3,388.1547324
259.4,388.1547324
259.5,388.1547324
259.6,388.1450126
259.7,388.1547324
259.8,388.125573
259.9,388.125573
260,388.1158533
260.1,388.125573
260.2,388.125573
260.3,388.0964141
260.4,388.0964141
260.5,388.0866945
